"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55"
"1","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","3","4","3","4","2","1","3","2","1","4","2","4","3","3","4"
"2","1","1","2","1","2","2","1","1","1","1","1","2","1","2","1","2","1","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","4","1","1","1","4","2","2","4","2","2","1","4","4","2","4","5"
"3","2","2","1","2","2","1","2","1","2","1","2","2","1","1","2","1","1","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","2","2","2","2","2","4","4","4","4","4","4","1","2","2"
"4","2","2","1","2","1","1","2","2","1","1","2","1","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","1","4","2","4","3","4","2","1","1","4","2","1","3","3","3","1","6"
"5","1","1","2","1","1","2","1","2","1","2","1","1","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","1","1","2","3","4","2","2","1","1","2","4","4","3","3","4","3","2"
"6","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","4","4","2","2","1","4","4","2","2","1","4","4","1","1","1"
"7","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","3","4","2","4","1","3","4","2","4","1","3","4","2","3","1","1","1"
"8","1","2","1","2","2","2","1","2","1","2","2","1","1","2","2","1","1","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","4","2","1","3","2","1","4","2","1","4","2","1","3","2","2","1","4"
"9","1","1","2","2","1","2","1","1","1","1","1","2","2","1","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","3","1","2","3","1","2","4","3","4","3","1","2","3","4","3","4"
"10","2","2","1","2","1","2","1","2","1","2","1","1","1","2","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","4","4","3","2","1","3","3","4","4","3","1","1","2","3","1","2","2"
"11","2","2","1","2","2","2","1","1","1","1","1","2","1","2","1","2","1","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","4","1","4","4","4","1","3","3","1","3","3","4","1","4","3","1","5"
"12","2","2","2","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","3","1","2","2","3","1","2","4","4","1","2","3","1","1","2","3","6"
"13","2","2","1","2","2","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","3","2","3","4","2","3","2","3","4","2","3","2","3","2","4","4","5"
"14","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","3","1","1","2","2","3","1","1","2","2","3","1","1","1","4","1","3"
"15","2","1","1","1","2","1","2","1","1","2","2","1","2","1","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","3","4","1","3","1","4","1","4","4","4","1","3","3","1","4","3","5"
"16","2","2","2","2","1","2","1","1","2","1","2","1","2","2","1","2","1","2","2","1","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","4","1","4","2","2","1","4","1","1","4","2","2","2","1","3","3"
"17","1","1","1","2","2","1","2","1","1","2","1","1","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","4","3","1","1","2","2","1","3","3","4","3","4","2","2"
"18","1","2","1","2","1","2","2","1","1","2","2","2","1","1","1","2","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","3","3","3","3","3","4","4","4","4","4","1","2","3","1"
"19","1","2","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","3","4","1","4","4","1","3","3","3","1","4","1","4","4","3","3","3"
"20","1","1","2","1","2","1","2","1","2","1","2","2","1","1","2","1","1","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","4","4","4","3","3","3","3","3","1","1","1","1","1","4","4","3","2"
"21","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","3","3","4","4","1","3","3","4","4","1","3","3","1","1","1","3"
"22","1","1","1","2","1","2","1","2","2","1","2","2","1","1","2","1","1","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","3","3","4","4","4","4","4","2","2","2","2","2","4","4","2","2"
"23","1","2","1","1","2","1","2","1","1","2","1","2","1","2","1","1","2","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","4","3","1","1","4","3","2","4","2","1","2","4","3","2","1","3","6"
"24","1","2","1","2","2","2","2","2","2","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","3","4","1","2","1","3","4","1","2","1","3","4","1","4","4","4"
"25","2","1","1","2","1","1","1","1","2","1","2","2","1","2","2","2","2","2","2","1","2","1","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","3","1","2","3","4","3","1","2","3","4","3","1","2","1","1","4","4"
"26","2","2","1","1","2","2","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","4","3","2","2","4","4","3","2","2","4","4","3","2","4","4","1","1"
"27","2","1","2","2","2","2","2","1","2","2","1","1","2","1","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","3","4","2","1","2","1","3","4","2","3","4","1","3","4","2","2","4"
"28","1","1","1","2","2","1","1","1","2","2","2","1","1","1","1","2","2","2","1","2","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","4","1","3","2","3","4","1","3","2","3","4","1","3","4","1","4","6"
"29","2","1","2","1","1","2","2","1","1","2","2","2","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","3","3","3","2","2","2","2","2","1","1","1","1","1","1","3","2","1"
"30","2","1","2","2","1","1","1","2","1","2","2","2","2","2","2","2","2","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","1","4","1","1","4","2","2","2","4","1","4","1","4","2","2","3"
"31","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","4","2","2","1","1","4","2","2","1","1","4","2","2","1","4","4","3"
"32","1","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","4","3","2","3","3","2","4","4","4","2","3","2","3","4","3","2","3"
"33","2","1","1","2","2","2","2","2","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","4","4","3","3","2","4","4","3","3","2","4","4","1","1","4","3"
"34","2","2","2","1","1","2","1","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","1","1","1","1","3","3","3","3","3","4","1","3","2"
"35","2","2","1","2","1","2","2","2","2","2","2","1","1","1","1","2","2","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","3","1","4","1","2","3","1","4","1","2","3","1","4","4","4","6"
"36","2","1","1","2","1","1","2","1","1","2","2","1","1","2","2","1","1","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","4","3","1","4","3","2","4","3","2","4","3","1","2","3","1","4"
"37","1","2","2","1","2","2","1","2","2","2","1","2","1","1","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","4","4","4","2","3","2","3","2","4","4","3","2","3","2","4","3"
"38","1","2","2","1","1","1","2","1","1","2","2","1","1","2","2","1","1","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","3","1","2","4","1","2","3","1","2","3","1","2","4","2","2","4","4"
"39","2","2","1","1","1","2","2","1","2","1","1","2","2","2","2","1","1","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","4","2","1","1","4","2","1","3","3","2","1","4","2","1","2","2","6"
"40","1","2","1","2","2","1","1","2","2","1","1","1","1","1","2","2","2","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","3","3","4","3","4","2","2","1","4","3","1","1","2","2","2","3","1"
"41","1","1","1","2","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","3","2","4","2","1","2","4","3","3","2","4","3","1","3","2","1","6"
"42","2","2","2","2","2","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","4","1","3","4","1","3","4","2","1","2","1","3","4","3","1","3","4"
"43","2","2","1","1","2","1","1","2","2","1","2","1","1","2","1","1","2","2","2","1","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","1","3","3","1","3","3","4","1","3","1","4","1","4","3","2","2","5"
"44","1","2","2","2","2","2","1","1","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","3","3","3","1","1","1","1","1","4","4","4","4","4","1","3","1","2"
"45","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","1","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","3","2","3","3","3","2","4","4","2","4","4","3","2","4","3","4","5"
"46","1","2","2","1","1","2","2","1","2","1","1","1","1","1","2","2","2","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","4","4","3","4","3","1","1","2","3","4","2","2","1","2","2","2","1"
"47","1","1","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","3","2","1","3","2","3","2","1","3","2","3","2","2","1","1","5"
