"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65"
"48","1","2","2","2","1","2","2","1","2","2","1","1","1","2","1","1","2","1","1","1","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","3","3","1","4","3","4","2","4","2","3","5"
"49","2","1","1","2","1","1","2","2","2","2","1","1","2","1","1","2","2","2","2","2","1","2","1","1","2","2","2","2","2","2","1","1","2","1","1","2","2","2","2","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","3","3","1","4","2","3","4","3","3","4","1"
"50","1","1","1","2","2","2","2","1","1","2","1","1","2","2","2","2","1","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","1","1","1","3","1","4","3","3","4","2","2","1","3","3"
"51","1","2","1","2","2","1","2","2","1","1","2","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","1","1","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","2","4","2","3","3","1","4","4","4","3","2"
"52","2","1","2","1","1","2","1","1","2","2","1","2","1","1","2","1","1","2","1","1","1","2","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","1","1","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","2","3","1","4","4","2","3","2","2","3","3"
"53","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","2","1","1","1","1","2","2","1","1","1","1","3","4","2","3","1","4","2","4","4","8"
"54","1","2","2","2","1","1","1","2","1","1","1","1","1","2","2","2","1","2","1","2","1","1","2","2","2","1","2","1","2","1","2","2","2","1","1","1","2","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","1","2","1","3","4","1","2","2","3","4","7"
"55","1","2","1","2","2","1","2","2","1","2","1","2","1","1","2","1","1","2","2","2","2","1","1","2","1","1","2","2","1","1","2","1","2","2","1","2","2","1","1","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","1","3","2","2","4","1","4","2","1","8"
"56","1","2","1","1","1","1","2","1","2","1","1","2","2","2","2","1","2","1","2","1","1","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","1","1","1","1","2","2","2","1","4","3","2","3","4","2","3","2","6"
"57","1","2","2","1","2","2","1","1","1","2","1","1","2","1","1","2","2","2","2","2","1","2","1","1","2","2","2","1","1","1","2","2","1","2","2","1","1","1","2","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","3","2","4","1","3","2","1","1","3","4","8"
"58","2","1","2","1","1","2","1","1","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","1","2","2","1","2","1","1","2","1","1","2","1","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","1","3","2","2","4","1","2","4","3","7"
"59","2","2","1","1","1","2","2","2","1","2","1","2","2","2","1","1","1","2","1","2","1","1","1","2","2","2","1","2","2","1","1","2","2","2","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","2","2","2","2","4","4","4","1","4","2","5"
"60","2","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","1","1","1","2","2","1","1","2","2","3","2","3","4","4","3","1","4","3","3","2"
"61","1","1","1","2","2","2","2","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","1","1","1","2","2","2","2","1","1","1","2","1","2","1","2","2","2","2","1","1","1","1","2","1","2","3","3","2","1","1","2","4","2","3","3","7"
"62","1","1","1","2","2","2","2","1","1","1","2","2","1","1","1","1","2","2","2","1","1","2","2","2","2","1","1","2","1","2","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","2","2","1","3","4","1","2","2","1","3","2","3","1","5"
"63","1","1","2","1","2","1","2","2","2","1","1","2","1","2","1","2","2","2","1","1","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"64","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","1","2","4","1","3","2","4","4","2","3"
"65","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","1","1","2","2","1","1","2","2","1","1","1","1","2","2","1","4","3","1","4","2","3","2","4","2","6"
"66","2","1","1","2","1","1","2","2","2","1","2","2","1","2","2","1","1","1","2","2","1","2","1","1","2","2","2","1","1","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","3","1","3","2","4","1","2","3","1","4","5"
"67","1","1","2","2","2","1","1","1","2","2","1","2","2","2","1","1","1","2","1","2","1","1","1","2","2","2","1","1","1","2","2","1","1","1","2","2","2","1","1","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","2","3","3","3","1","1","1","3","4","2","4"
"68","2","1","2","2","1","1","2","1","1","1","1","2","2","1","1","2","1","1","1","2","2","2","1","1","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","1","4","3","1","3","4","2","1","2","1","2"
"69","1","1","1","2","1","2","1","2","2","2","2","2","1","2","1","2","1","1","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","2","4","1","2","1","3","2","1","3","3","8"
"70","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","2","1","2","2","1","1","1","1","1","1","2","2","1","2","2","1","1","1","2","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","3","3","1","4","2","3","4","1","1","2","2"
"71","2","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","1","2","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","3","2","2","2","3","3","3","1","2","2","1"
"72","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","2","2","2","1","1","2","1","1","2","1","1","2","2","1","1","1","2","1","1","2","1","2","1","1","1","2","1","2","2","2","1","2","2","1","2","1","2","3","2","4","1","2","1","3","4","4","1","3"
"73","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","2","1","1","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","3","1","3","2","1","2","4","4","4","3","1"
"74","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","1","1","2","1","2","1","2","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","2","1","4","3","4","2","3","1","1","1","2"
"75","2","2","2","1","2","1","2","1","1","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","2","1","1","2","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","2","4","1","2","1","3","2","3","1","1","7"
"76","1","2","1","2","2","1","2","2","1","2","1","2","1","1","2","1","1","2","1","1","1","2","2","1","2","2","1","1","2","2","1","2","1","1","2","1","1","2","1","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","2","4","1","1","3","2","4","2","3","6"
"77","1","2","1","1","2","2","1","2","2","1","1","2","2","1","1","2","1","1","1","2","2","2","1","1","2","1","1","2","2","1","2","1","1","2","2","1","2","2","2","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","1","1","2","4","2","1","3","3","2","1","7"
"78","1","2","2","2","1","1","1","2","1","1","1","1","1","2","2","2","1","2","2","1","2","2","1","1","1","2","1","2","1","2","1","1","1","2","2","2","1","2","1","1","1","1","2","1","2","2","2","1","1","2","2","2","2","1","1","1","2","4","3","2","1","2","3","2","5"
"79","1","1","2","2","2","1","1","1","2","2","1","2","2","2","1","1","1","2","2","1","2","2","2","1","1","1","2","2","2","1","1","2","2","2","1","1","1","2","1","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","2","4","4","4","2","2","2","3","4","4","2"
"80","2","2","1","2","1","2","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","4","4","4","4","4","4","3","1","1","8"
"81","2","1","1","1","2","2","2","1","2","2","2","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","1","1","2","2","2","1","2","1","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","1","2","1","3","4","1","2","4","1","2","8"
"82","2","2","2","1","1","1","1","2","2","2","1","1","2","2","2","2","1","1","1","2","2","1","1","1","1","2","2","1","2","1","1","1","2","2","2","2","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","2","2","1","3","4","1","2","2","1","3","4","1","3","6"
"83","2","2","1","2","1","2","1","1","1","1","1","2","1","2","1","2","2","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","3","3","3","3","3","3","3","1","3","6"
"84","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","1","2","1","3","2","4","1","2","2","2","2"
"85","2","1","1","1","2","1","1","2","1","2","1","1","1","2","1","1","2","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","2","1","2","1","2","3","2","4","1","2","1","3","2","2","3","4"
"86","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","2","2","1","2","1","1","2","2","2","2","2","2","1","1","2","1","1","2","2","2","2","1","2","2","2","1","2","1","1","1","1","1","1","2","2","1","3","4","2","3","1","4","3","1","1","4","4"
"87","1","1","1","2","2","2","2","1","1","2","1","1","2","2","2","2","1","1","2","1","1","2","2","2","2","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","1","2","2","3","2","3","4","4","3","1","2","1","1","1"
"88","1","2","2","2","1","1","1","2","1","2","2","2","2","1","1","1","2","1","1","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","1","4","3","1","2","3","4","2","1","4","3"
"89","2","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","1","1","2","2","2","2","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","1","1","2","2","1","1","2","2","2","1","2","1","1","1","3","1","4","3","3","4","2","4","3","1","4"
"90","1","2","1","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","2","2","2","1","2","1","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","1","1","1","2","2","1","2","1","2","2","4","1","2","3","2","1","2","1","4","4"
"91","2","1","2","2","2","2","1","2","1","1","1","2","2","2","2","1","2","1","1","2","2","2","2","2","1","2","1","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","1","2","2","2","1","2","2","2","1","2","3","2","1","4","1","2","4","3","4","1"
"92","2","1","2","2","1","1","2","1","1","1","1","2","2","1","1","2","1","1","2","1","1","1","2","2","1","2","2","2","2","1","2","1","1","2","2","1","2","2","2","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","1","3","4","2","4","3","1","1","2","3","4"
"93","2","2","1","2","2","1","1","1","2","2","1","2","1","1","2","2","2","1","2","1","2","1","1","2","2","2","1","1","1","2","2","1","2","2","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","3","3","3","3","2","2","2","1","4","4","7"
"94","2","1","1","1","2","2","2","1","2","2","2","2","2","1","1","1","2","1","1","2","1","1","2","2","2","1","2","1","2","1","2","2","2","1","1","1","2","1","1","1","1","1","2","1","2","2","2","1","1","2","2","2","2","1","1","1","2","4","3","2","1","4","1","4","6"
"95","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","1","2","1","2","1","1","2","2","2","2","2","1","2","1","2","1","1","2","2","1","2","1","1","1","1","2","2","1","1","1","2","2","1","2","2","3","4","3","1","4","1","1","3","4"
"96","2","2","1","1","1","2","2","2","1","1","2","1","1","1","2","2","2","1","1","2","1","1","1","2","2","2","1","1","1","2","2","1","1","1","2","2","2","1","1","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","2","4","4","4","2","2","2","1","2","2","1"
