"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53"
"13","1","2","2","2","1","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","1","1","1","2","1","2","2","1","2","2","4","2","3","2","4","3","3","2","4","4","8","3","5","12"
"14","2","1","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","4","4","3","4","3","3","3","1","3","5","2","4","1","7","11"
"15","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","3","4","4","4","4","2","2","2","2","8","1","6","6"
"16","2","1","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","1","1","1","2","1","2","1","1","1","3","2","4","4","2","4","1","7","7","5","3","5","6","3","4"
"17","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","4","2","3","2","2","1","7","6","6","7","5","3","1","7","4"
"18","2","2","2","1","1","2","1","2","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","2","1","2","1","1","2","2","4","4","6","7","6","8","6","7","5","1","11"
"19","1","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","4","1","1","4","4","3","5","7","3","1","3","7","3","6","2"
"20","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","2","1","2","1","1","1","1","1","1","2","1","4","3","4","1","6","8","8","5","5","4","2","1","9"
"21","2","2","1","2","1","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","3","4","3","2","1","4","1","8","3","7","6","1","4","5","8"
"22","2","1","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","1","2","2","2","3","4","1","1","3","2","3","1","7","2","3","2","1","2"
"23","2","2","2","2","2","2","1","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","2","2","1","1","4","1","4","1","4","3","1","3","6","6","8"
"24","1","2","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","2","2","1","2","2","4","2","1","4","5","2","5","1","4","1","5","7","14"
"25","2","1","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","2","1","2","2","1","2","2","2","1","2","1","2","2","4","2","3","3","1","4","2","8","1","8","7","4","4","4"
"26","2","2","1","1","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","1","2","2","2","1","2","3","1","3","1","4","2","5","8","1","4","4","4","8","6","4"
"27","2","1","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","1","4","3","2","1","2","8","5","7","4","5","7","1","6","13"
"28","1","1","2","2","2","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","2","2","1","4","4","4","4","1","1","7","5","2","5","4","7","7","1","8"
"29","1","1","1","2","1","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","3","3","1","4","2","3","4","8","4","4","8","6","1","1","14"
"30","1","2","1","2","2","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","1","3","3","3","1","2","8","2","4","5","8","5","5","5","2"
"31","1","2","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","2","1","2","2","4","4","4","1","3","2","8","6","2","3","1","6","2","13"
"32","1","2","2","2","1","1","2","2","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","2","3","4","1","4","2","1","2","7","6","6","4","1","8","10"
"33","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","2","2","4","2","4","1","6","3","3","4","8","2","6","2","6"
"34","2","2","2","1","1","2","1","2","1","1","1","1","2","2","1","1","1","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","1","2","4","4","2","2","8","6","3","2","4","3","7","4","9"
"35","1","2","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","2","3","2","2","3","1","4","5","3","8","5","5","8","3","15"
"36","1","2","2","2","1","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","2","2","1","1","2","2","2","2","1","2","2","1","1","1","1","1","1","1","1","2","1","3","3","3","1","5","6","4","1","1","8","1","3"
"37","2","2","2","2","2","2","2","1","1","2","2","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","2","1","2","2","2","1","1","2","2","2","1","2","3","1","1","2","3","1","8","3","5","2","3","5","1","1","5"
"38","1","1","1","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","1","1","4","1","2","2","8","1","8","7","1","1","3","3","6"
"39","2","1","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","2","1","2","2","2","1","4","2","1","1","4","3","5","4","8","8","2","5","7","5","13"
"40","1","1","1","1","2","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","2","2","2","2","1","2","2","1","2","1","2","2","2","3","2","2","3","2","7","2","4","6","5","4","8","9"
"41","2","2","2","1","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","1","1","1","2","2","1","2","4","3","4","3","1","6","4","7","2","1","6","4","8","2"
"42","1","2","2","1","2","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","3","2","2","3","4","2","3","1","5","6","8","3","4","1","13"
"43","1","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","3","1","2","2","1","3","4","7","8","2","1","2","7","7","10"
"44","2","1","2","1","2","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","2","1","2","4","4","1","3","4","4","2","6","7","7","1","5","8","4","14"
"45","1","1","1","2","1","2","1","2","2","2","1","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","4","1","2","4","3","4","2","2","8","4","5","3","6","5","5"
"46","1","1","2","1","1","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","1","2","2","4","1","4","3","4","3","3","5","4","2","6","6","3","2","4"
"47","1","2","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","2","2","2","2","3","7","8","8","4","3","7","8"
"48","2","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","4","2","3","8","2","6","6","2","6","8","3","8"
"49","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","1","3","1","4","3","4","6","8","2","6","3","3","3","7","15"
"50","1","1","2","2","2","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","1","3","4","3","2","1","3","7","7","8","2","1","4","6","5"
"51","1","1","2","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","2","1","2","2","2","1","2","1","2","1","1","2","2","1","1","5","6","4","5","2","8","6","8","3"
"52","2","2","2","2","2","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","3","2","3","4","1","3","6","2","4","8","5","1","3","4","7"
"53","1","1","2","1","1","2","2","1","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","1","1","1","2","1","2","4","2","2","1","2","1","1","8","5","8","4","2","1","3","2"
"54","2","2","2","1","1","2","2","1","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","1","1","2","2","1","1","2","2","1","2","2","4","1","4","3","1","2","4","8","6","3","2","5","4","7","12"
"55","2","2","1","2","1","2","2","1","2","1","2","2","1","2","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","1","1","2","3","3","1","2","4","5","6","6","6","8","7","7","2","5"
"56","1","1","1","2","1","2","2","1","1","2","2","2","1","2","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","3","4","4","6","4","1","1","7","5","1","2","8"
"57","2","1","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","1","1","1","4","1","3","3","2","1","7","1","1","2","8","1","5","8","15"
"58","1","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","3","4","4","2","3","2","5","4","2","7","8","6","6","3","11"
"59","2","2","1","2","1","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","4","1","3","4","2","7","7","3","4","2","3","5","3","7"
"60","1","1","2","1","1","2","1","2","2","2","1","1","2","2","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","2","3","1","2","4","2","7","4","8","5","3","1","1","4","12"
"61","1","2","1","2","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","1","2","2","1","2","2","4","3","1","2","4","4","2","1","4","2","4","7","4","3","1"
"62","2","2","1","1","2","2","2","1","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","2","2","3","2","3","2","1","6","8","1","2","6","3","1","1"
"63","2","1","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","4","1","1","2","1","5","2","3","2","6","2","8","1","12"
"64","1","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","1","4","3","2","4","3","7","8","1","1","1","8","2","3","5"
"65","2","2","1","1","2","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","1","4","1","4","3","7","1","7","8","2","1","4","3"
"66","2","1","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","3","3","1","2","1","5","4","3","4","2","16"
"67","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","2","1","2","2","2","1","4","2","3","2","3","4","8","7","4","6","1","4","2","2","12"
"68","2","1","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","1","1","2","1","2","3","3","4","3","3","2","5","7","5","2","5","8","2","4","8"
"69","2","1","2","2","1","1","2","2","2","1","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","1","1","3","1","4","4","4","5","5","7","3","6","5","5","9"
"70","2","2","2","1","1","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","2","3","1","2","1","3","8","1","2","8","7","2","2","5","4"
"71","2","1","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","1","1","1","1","2","1","3","2","2","2","8","4","1","5","2","7","8","11"
"72","1","1","1","2","1","2","2","1","1","1","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","2","4","1","3","1","3","8","6","5","1","6","4","6","6","15"
"73","2","2","1","1","2","2","2","1","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","1","1","1","1","4","4","2","2","1","3","4","4","1","3","3","8","5","10"
"74","2","2","2","2","2","2","2","1","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","2","2","1","1","1","1","4","3","2","2","2","2","6","5","1","2","2","4","6","5","14"
"75","1","1","2","2","2","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","1","1","4","3","4","6","2","5","4","5","3","16"
"76","1","2","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","1","2","2","1","2","2","1","2","2","3","4","2","1","4","1","8","7","6","5","7","3","3","8","14"
"77","2","2","1","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","1","1","1","4","3","4","1","1","1","7","2","5","4","1","5","3","2","11"
"78","1","2","1","2","2","1","2","2","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","4","4","3","4","2","2","4","4","5","8","6","3","2","2","3"
"79","1","2","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","2","2","2","1","2","3","8","5","1","3","3","8","4","4","11"
"80","2","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","2","2","2","1","2","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","4","1","1","4","1","2","6","6","5","4","7","8","4","3","10"
"81","1","2","2","1","2","1","2","2","1","1","1","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","4","3","2","7","3","4","7","6","5","7","6","16"
"82","2","2","2","1","1","2","2","1","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","4","2","2","1","3","4","2","5","3","5","8","1","2","6","10"
"83","1","1","1","2","1","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","3","4","3","2","4","1","2","5","5","6","2","2","3","4","16"
"84","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","2","2","1","1","1","1","2","2","1","1","2","2","2","2","1","2","2","2","1","3","2","7","8","7","2","7","7","3","5","3"
"85","1","1","2","1","1","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","1","1","1","3","4","1","1","3","2","3","2","1","8","1","7","6","7","9"
"86","1","1","2","1","1","2","1","2","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","1","2","4","4","3","3","7","7","5","3","8","4","8","5","1"
"87","2","1","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","3","4","1","1","3","3","8","3","6","7","2","3","14"
"88","1","2","1","2","2","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","2","1","2","2","1","2","2","2","1","1","1","1","3","2","4","4","3","1","2","6","1","8","7","6","5","6","12"
"89","2","2","1","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","4","4","2","3","3","3","5","3","4","6","7","1","1","3","9"
"90","2","2","1","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","3","1","1","5","1","7","4","3","6","2","7","16"
"91","1","2","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","2","1","4","2","1","1","1","2","6","1","2","5","6","6","8","4","5"
"92","2","1","2","1","2","1","1","1","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","3","2","2","3","1","3","4","4","3","7","4","4","3","8","5"
"93","2","2","2","2","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","1","3","4","3","3","4","4","6","1","5","6","2","3","3","13"
"94","1","1","1","1","2","2","1","2","1","1","1","2","2","1","2","1","2","2","2","1","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","2","1","2","3","1","3","1","1","3","6","5","7","1","8","3","7","3","12"
"95","2","1","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","1","1","1","2","1","2","3","3","2","4","4","1","8","4","1","4","6","1","7","7","1"
"96","2","1","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","2","1","2","1","1","1","1","2","2","1","1","1","2","1","4","3","1","4","5","5","2","8","1","3","1","8","1"
"97","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","1","2","2","3","4","2","1","1","4","7","6","4","8","3","4","4","1","6"
"98","2","2","2","1","1","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","3","4","1","1","2","3","4","3","7","5","5","8","5","2","1"
"99","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","1","3","1","4","2","1","5","5","8","7","7","4","4","2","7"
"100","1","1","1","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","1","1","1","1","2","2","1","1","1","1","4","4","2","3","4","4","1","6","4","7","4","7","4","2"
"101","1","1","2","2","2","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","4","3","2","2","3","3","5","8","7","3","6","3","5","4","6"
"102","1","1","1","1","2","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","4","3","4","1","4","4","8","3","3","1","5","6","4","7","3"
"103","1","2","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","1","4","1","1","3","4","6","3","5","3","2","1","7","8","4"
"104","2","2","1","2","1","2","1","2","1","2","2","2","1","2","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","4","2","4","2","4","3","3","2","7","7","7","8","7","1","15"
"105","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","2","2","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","4","3","1","2","1","1","1","4","6","3","8","8","3","6","9"
"106","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","2","2","1","1","1","3","1","1","1","3","8","3","6","7","5","6","4","1"
"107","2","1","1","1","1","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","2","3","2","2","2","4","3","8","5","5","1","6","7","6","7"
"108","1","1","1","1","2","2","2","1","1","2","2","1","1","1","2","2","1","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","2","1","1","4","4","1","4","6","7","6","4","1","2","5","11"
"109","2","1","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","2","1","2","1","3","3","3","4","3","7","3","6","8","4","6","6","4","10"
"110","2","2","2","2","2","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","2","1","2","1","2","2","2","1","3","3","2","3","2","4","5","5","7","7","8","7","6"
"111","1","2","2","1","2","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","3","1","4","1","2","4","1","4","4","4","2","7","2","4","15"
"112","1","1","1","2","1","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","1","1","1","1","1","1","2","1","2","4","2","4","2","1","2","4","3","1","6","3","7","8","8","7"
"113","2","2","1","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","2","1","2","1","1","4","1","3","3","7","4","2","6","5","2","4","6","14"
"114","2","1","2","1","2","1","1","1","1","2","2","1","2","2","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","1","1","1","2","2","4","3","3","1","2","2","4","7","2","1","7","1","6","1","16"
"115","2","1","2","2","1","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","1","2","2","3","4","4","2","2","3","6","1","8","6","4","5","5","6","3"
"116","1","1","2","2","2","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","2","1","2","3","1","1","2","2","4","7","2","3","3","7","6","2","8","13"
"117","2","2","2","1","1","2","2","1","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","2","2","1","3","3","3","3","4","1","2","2","2","3","3","4","7","3","3"
"118","2","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","2","4","4","4","4","2","1","5","4","3","7","2","5","7","5"
"119","1","1","1","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","4","4","2","3","2","2","6","2","6","7","3","2","2","6","1"
"120","1","1","1","2","1","2","2","1","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","2","3","3","1","3","1","6","7","4","7","4","8","8","7","13"
"121","2","2","1","1","2","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","1","2","2","3","2","1","3","2","4","7","5","8","6","6","8","6","7","2"
"122","2","2","2","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","4","4","4","4","4","4","8","8","8","8","8","8","8","8","16"
"123","2","1","2","1","2","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","3","1","4","1","3","1","2","1","6","1","6","8","1","5","7"
"124","2","2","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","4","1","2","4","2","1","1","3","2","1","1","4","5","4","13"
