,A,B,C
1,1,1,5
2,1,2,1
3,1,3,5
4,1,1,5
5,1,2,2
6,1,3,4
7,1,1,3
8,1,2,4
9,1,3,1
10,1,1,3
11,1,2,1
12,1,3,2
13,1,1,4
14,1,2,3
15,1,3,2
16,2,1,2
17,2,2,2
18,2,3,3
19,2,1,1
20,2,2,3
21,2,3,4
22,2,1,4
23,2,2,5
24,2,3,1
25,2,1,2
26,2,2,4
27,2,3,3
28,2,1,1
29,2,2,5
30,2,3,5
