"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53"
"1","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","3","4","3","4","2","1","2","1","3","4","3","4","2","1","2","1","3","4","3","4","2","1","14"
"2","2","2","1","2","1","2","2","1","2","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","1","2","2","1","2","3","4","1","2","1","2","3","4","1","2","3","4","4","3","2","1","4","3","2","1","12"
"3","2","1","2","1","2","2","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","3","2","4","1","1","4","4","1","1","4","2","3","3","2","1","4","4","1","3","2","2","3","32"
"4","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","2","4","3","1","4","2","4","2","3","1","2","4","1","3","3","1","4","2","1","3","2","4","22"
"5","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","1","4","2","3","3","2","4","1","1","4","2","3","3","2","4","1","1","4","2","3","3","2","29"
"6","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","4","4","1","2","3","3","2","1","4","4","1","2","3","3","2","1","4","4","1","2","3","28"
"7","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","2","1","2","1","3","2","4","2","4","2","4","2","4","1","3","1","3","4","2","4","2","3","1","3","1","18"
"8","2","1","2","2","1","2","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","2","1","2","2","1","2","4","4","2","2","1","1","3","3","4","4","2","2","1","1","3","3","4","4","2","2","1","1","6"
"9","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","2","1","4","1","1","4","3","2","1","4","3","2","2","3","4","1","3","2","1","4","4","1","2","3","25"
"10","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","2","2","1","2","1","2","1","2","2","2","3","3","2","1","4","3","2","1","4","4","1","2","3","1","4","3","2","2","3","4","1","25"
"11","1","2","2","2","2","1","2","2","1","1","2","2","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","4","2","3","1","3","1","2","4","2","4","1","3","1","3","3","1","3","1","4","2","4","2","19"
"12","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","1","2","1","2","4","3","3","4","2","1","2","1","3","4","1","2","4","3","4","3","1","2","16"
"13","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","1","1","1","2","1","2","1","3","4","4","3","1","2","1","2","4","3","2","1","3","4","3","4","2","1","16"
"14","1","2","2","1","2","2","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","1","2","2","1","2","2","1","1","3","3","4","4","2","2","1","1","3","3","4","4","2","2","1","1","3","3","4","4","6"
"15","1","1","1","2","1","2","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","4","2","1","3","2","4","1","3","2","4","3","1","4","2","4","2","3","1","2","4","1","3","24"
"16","2","1","2","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","1","2","2","2","1","4","3","2","1","3","4","1","2","3","4","1","2","1","2","3","4","1","2","3","4","11"
"17","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","2","1","2","1","3","4","3","4","2","1","2","1","3","4","3","4","2","1","2","1","3","4","14"
"18","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","2","4","3","1","4","2","1","3","2","4","3","1","4","2","1","3","2","4","3","1","4","2","21"
"19","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","1","2","2","4","3","2","1","4","3","2","1","4","3","2","1","4","3","2","1","4","3","2","1","4","3","9"
"20","2","2","1","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","1","1","1","1","2","3","4","1","2","4","3","2","1","4","3","2","1","2","1","4","3","2","1","4","3","11"
"21","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","3","3","3","3","3","3","3","3","2","2","2","2","2","2","2","2","4"
"22","1","2","2","2","2","1","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","2","1","2","4","2","3","1","3","1","1","3","1","3","2","4","2","4","2","4","2","4","1","3","1","3","17"
"23","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","3","4","3","4","2","1","4","3","1","2","1","2","4","3","1","2","4","3","4","3","1","2","13"
"24","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","3","2","2","3","4","1","2","3","4","1","1","4","3","2","4","1","2","3","3","2","1","4","25"
"25","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","1","4","2","3","3","2","3","2","2","3","1","4","4","1","1","4","4","1","3","2","2","3","30"
"26","1","1","1","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","2","3","3","2","1","4","1","4","3","2","2","3","4","1","2","3","4","1","1","4","3","2","26"
"27","1","2","2","2","2","1","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","3","1","2","4","1","3","3","1","4","2","1","3","2","4","1","3","2","4","3","1","4","2","23"
"28","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","4","4","4","4","4","4","4","4","2"
"29","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","4","3","4","3","1","2","4","3","1","2","1","2","4","3","3","4","2","1","2","1","3","4","15"
"30","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","3","1","2","4","1","3","1","3","2","4","3","1","4","2","2","4","1","3","4","2","3","1","22"
"31","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","4","2","1","3","2","4","2","4","1","3","4","2","3","1","1","3","2","4","3","1","4","2","22"
"32","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","4","4","3","3","3","3","4","4","2","2","1","1","2","2","1","1","3","3","4","4","5"
"33","1","2","2","1","2","2","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","3","3","4","4","3","3","4","4","2","2","1","1","4","4","3","3","1","1","2","2","8"
"34","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","1","1","1","1","4","4","1","2","3","4","1","2","3","3","2","1","4","2","3","4","1","1","4","3","2","25"
"35","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","2","3","1","4","4","1","1","4","4","1","3","2","2","3","4","1","1","4","2","3","3","2","32"
"36","2","1","2","1","1","1","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","2","4","3","1","4","2","2","4","1","3","4","2","3","1","4","2","3","1","2","4","1","3","23"
"37","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","2","4","3","1","4","2","3","1","4","2","1","3","2","4","2","4","1","3","4","2","3","1","24"
"38","2","1","2","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","2","1","2","4","3","1","2","4","3","4","3","1","2","2","1","3","4","3","4","2","1","15"
"39","1","1","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","4","3","2","1","4","3","1","2","3","4","1","2","3","4","3","4","1","2","3","4","1","2","11"
"40","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","2","1","2","2","4","1","3","1","3","4","2","4","2","3","1","3","1","1","3","1","3","2","4","2","4","19"
"41","2","1","2","1","1","1","1","1","1","2","1","2","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","2","2","1","1","3","2","4","2","4","3","1","3","1","4","2","4","2","2","4","2","4","1","3","1","3","19"
"42","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","4","2","3","1","3","1","3","1","3","1","4","2","4","2","1","3","1","3","2","4","2","4","18"
"43","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1"
"44","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","1","3","4","2","3","1","2","4","1","3","4","2","3","1","2","4","1","3","4","2","3","1","21"
"45","1","2","2","1","1","1","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","3","4","1","2","3","4","3","4","1","2","3","4","1","2","2","1","4","3","2","1","4","3","12"
"46","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","4","1","3","2","2","3","2","3","3","2","4","1","1","4","4","1","1","4","2","3","3","2","30"
"47","2","2","1","1","2","2","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","1","3","4","2","3","1","4","2","3","1","2","4","1","3","1","3","2","4","3","1","4","2","24"
"48","2","2","1","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","2","1","2","2","1","2","3","3","1","1","2","2","1","1","2","2","4","4","3","3","2","2","1","1","3","3","4","4","8"
"49","1","1","1","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","1","1","1","3","4","3","4","2","1","3","4","2","1","2","1","3","4","4","3","1","2","1","2","4","3","15"
"50","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","2","2","2","4","4","4","4","4","4","4","4","1","1","1","1","1","1","1","1","4"
"51","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","1","1","1","2","3","1","4","4","1","4","1","1","4","2","3","3","2","2","3","3","2","4","1","1","4","30"
"52","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","1","4","2","3","3","2","1","4","4","1","3","2","2","3","2","3","3","2","4","1","1","4","31"
"53","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","1","1","1","3","2","4","1","1","4","3","2","2","3","1","4","4","1","4","1","1","4","2","3","3","2","31"
"54","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","1","3","4","2","3","1","3","1","4","2","1","3","2","4","4","2","3","1","2","4","1","3","22"
"55","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","1","2","2","2","1","2","2","1","1","1","3","3","4","4","1","1","2","2","4","4","3","3","3","3","4","4","2","2","1","1","7"
"56","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","2","2","1","4","2","3","1","3","1","4","2","4","2","3","1","3","1","4","2","4","2","3","1","3","1","20"
"57","1","1","1","2","1","2","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","4","2","1","3","2","4","4","2","3","1","2","4","1","3","2","4","1","3","4","2","3","1","23"
"58","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","3","3","1","1","2","2","2","2","1","1","3","3","4","4","3","3","4","4","2","2","1","1","5"
"59","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","1","3","4","1","2","4","3","4","3","1","2","4","3","1","2","1","2","4","3","13"
"60","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","1","1","1","4","1","3","2","2","3","1","4","4","1","3","2","2","3","1","4","4","1","3","2","2","3","29"
"61","1","2","2","1","1","1","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","3","4","1","2","3","4","2","1","4","3","2","1","4","3","4","3","2","1","4","3","2","1","11"
"62","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","3","3","3","3","3","4","4","4","4","4","4","4","4","2","2","2","2","2","2","2","2","2"
"63","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","4","1","3","2","2","3","4","1","1","4","2","3","3","2","3","2","2","3","1","4","4","1","31"
"64","2","2","1","2","1","2","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","3","4","2","1","3","4","3","4","2","1","1","2","4","3","4","3","1","2","15"
"65","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","1","2","3","4","1","2","2","1","4","3","2","1","4","3","1","2","3","4","1","2","3","4","10"
"66","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","4","4","4","4","4","4","3","3","3","3","3","3","3","3","1","1","1","1","1","1","1","1","2"
"67","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","4","4","4","4","4","4","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","3"
"68","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","4","3","4","3","1","2","2","1","3","4","3","4","2","1","4","3","1","2","1","2","4","3","16"
"69","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","2","1","2","2","1","2","1","1","3","3","4","4","4","4","3","3","1","1","2","2","1","1","2","2","4","4","3","3","5"
"70","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","3","3","3","3","3","3","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","3"
