,A,B,C
1,1,1,2
2,1,2,5
3,1,3,4
4,1,1,1
5,1,2,4
6,1,3,3
7,1,1,1
8,1,2,5
9,1,3,6
10,1,1,3
11,1,2,6
12,1,3,7
13,1,1,6
14,1,2,7
15,1,3,4
16,1,1,5
17,1,2,2
18,1,3,1
19,1,1,2
20,1,2,3
21,1,3,7
22,2,1,7
23,2,2,7
24,2,3,3
25,2,1,3
26,2,2,6
27,2,3,5
28,2,1,4
29,2,2,2
30,2,3,6
31,2,1,6
32,2,2,1
33,2,3,5
34,2,1,7
35,2,2,4
36,2,3,2
37,2,1,4
38,2,2,1
39,2,3,2
40,2,1,5
41,2,2,3
42,2,3,1
