"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67"
"47","2","1","1","2","2","1","2","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","4","1","4","4","2","4","2","2","2","2","2","1","2","1","2","3","1","3","1","4","3","3","4","6"
"48","1","1","2","2","2","2","1","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","3","4","4","1","4","1","1","4","1","3","1","2","3","2","4","2","2","3","1","4","3","1","11"
"49","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","3","3","1","2","3","3","4","1","4","3","2","2","2","1","1","4","2","3","4","2","3","4","1"
"50","2","2","2","2","1","2","2","2","1","2","1","1","1","1","2","2","1","1","1","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","2","1","2","4","3","2","1","1","4","1","4","2","2","4","3","3","1","3","3","1","3","4","2","4","3","3","3"
"51","1","2","1","2","2","1","2","2","1","2","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","2","4","4","3","4","3","3","2","3","1","4","4","2","4","3","3","1","2","1","3","4","1","1"
"52","2","1","1","2","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","1","1","3","2","2","4","2","3","3","3","2","4","1","3","4","4","3","4","4","4","1","2","11"
"53","1","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","2","2","1","1","1","1","2","2","1","1","2","2","2","2","1","2","2","1","2","2","1","3","3","1","3","1","2","3","1","1","4","2","2","4","3","3","3","3","2","2","1","3","1","3","6"
"54","1","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","2","2","4","3","4","1","3","3","4","4","3","2","3","1","3","2","3","4","4","3","2","2","4","14"
"55","1","2","1","2","2","2","1","2","2","1","2","2","1","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","3","2","2","3","3","3","2","2","3","1","1","2","4","4","2","3","4","3","3","3","1","3","3","10"
"56","2","2","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2","2","1","2","3","3","3","4","3","3","3","3","2","1","4","3","1","4","4","1","4","2","1","3","3","2","2","11"
"57","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","2","2","1","3","4","1","1","2","3","2","3","4","3","4","4","2","1","3","2","1","1","1","1","3","1","1","8"
"58","2","1","2","1","1","1","1","2","2","1","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","3","2","1","2","4","4","4","3","2","4","1","1","4","1","1","2","2","3","3","2","3","3","2","4"
"59","1","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","4","1","2","3","4","1","2","4","1","3","4","4","3","2","1","1","2","3","2","2","3","4","1","11"
"60","2","1","2","1","1","2","2","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","2","2","3","1","4","3","1","1","2","2","4","1","4","3","1","2","1","2","1","2","3","2","2","1","1","9"
"61","1","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","2","2","1","1","2","2","1","3","2","2","4","3","4","3","2","2","4","2","1","3","1","4","1","4","4","4","3","1","1","10"
"62","1","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","2","3","2","1","3","2","4","3","4","1","2","4","2","4","2","1","1","1","2","2","2","3","4","5"
"63","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","2","4","4","4","2","2","1","3","2","3","2","3","1","1","1","2","4","2","2","4","2","4","3","10"
"64","1","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","2","1","2","2","4","2","2","3","1","4","1","4","4","1","4","2","1","2","2","3","4","1","1","1","2","3","11"
"65","1","2","2","1","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","4","1","4","1","1","2","3","2","3","4","3","3","4","2","2","1","1","1","1","3","4","2","1","10"
"66","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","1","1","3","3","3","2","4","4","2","1","3","1","2","1","3","3","3","2","1","4","1","4","2","9"
"67","1","2","1","2","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","1","2","3","4","3","1","4","2","2","4","4","1","2","4","3","4","1","3","2","3","2","1","1","7"
"68","2","2","2","2","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","2","2","1","1","2","2","1","1","1","1","3","1","3","3","4","2","2","3","3","4","1","1","2","2","1","3","4","4","1","1","1","4","4"
"69","2","2","2","2","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","3","4","2","1","2","2","1","2","4","4","1","1","4","3","4","1","3","3","1","3","2","4","1","2"
"70","2","2","1","1","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","4","3","4","3","4","3","4","2","4","1","3","4","4","1","4","3","2","1","3","3","3","1","3","2"
"71","2","1","1","2","1","1","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","1","1","4","2","4","1","2","1","3","4","3","2","2","4","4","2","1","2","1","1","3","4","3","3"
"72","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","2","1","2","1","1","1","2","1","2","2","2","1","1","3","1","2","4","2","3","2","2","1","1","3","3","1","2","3","3","2","4","2","2","4","1","16"
"73","1","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","1","1","1","1","1","2","1","2","4","2","3","4","1","1","3","3","3","3","4","2","2","2","3","3","3","2","14"
"74","1","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","3","1","4","2","4","1","4","2","3","3","1","2","4","3","4","4","1","4","9"
"75","1","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","3","2","3","1","2","1","4","1","1","1","3","4","1","2","2","4","1","3","4","4","3","4","3","13"
"76","1","1","1","1","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","1","4","4","3","1","3","1","3","4","4","4","1","2","2","2","3","4","3","4","2","3","2","2","5"
"77","1","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","4","2","4","2","1","1","3","4","3","1","4","3","4","3","2","2","3","4","2","4","3","3","2","8"
"78","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","2","2","1","1","2","2","2","2","3","2","1","4","4","2","3","3","2","3","3","4","3","1","4","4","2","1","4"
"79","2","1","1","2","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","1","2","2","3","1","1","3","1","1","2","3","1","1","1","3","1","4","1","1","3","3","3","4","16"
"80","2","2","2","2","1","1","1","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","4","4","3","4","4","1","3","1","4","3","1","1","2","2","3","3","2","2","4","2","1","1","4","10"
"81","2","1","1","2","1","2","2","1","2","2","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","2","2","4","2","3","3","2","3","1","2","2","4","1","2","3","4","3","2","4","4","1","3","1","2"
"82","2","1","2","1","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","4","1","2","2","3","3","3","4","4","1","1","2","1","1","1","3","2","1","2","1","4","1","4","7"
"83","2","1","2","1","1","1","1","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","2","1","3","1","3","1","1","4","1","4","4","1","3","1","4","4","3","1","3","1","3","3","2","10"
"84","1","2","1","2","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","1","2","2","2","2","1","4","2","3","2","1","4","4","1","3","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2"
"85","2","1","2","1","2","1","2","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","1","2","4","1","4","2","2","3","3","1","4","2","2","1","4","1","3","3","2","2","4","1","4","13"
"86","1","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","3","3","4","1","4","4","1","2","3","4","4","4","1","1","3","4","2","2","1","2","1","2","3","1"
"87","2","1","2","1","2","2","1","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","1","1","1","4","1","3","4","2","1","4","1","4","3","2","4","1","4","2","2","2","1","3","3","8"
"88","1","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","1","2","2","2","3","3","3","2","4","2","4","2","1","4","2","3","2","2","2","4","1","1","1","4","4","4","2"
"89","2","1","1","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","3","2","3","3","3","3","4","2","3","2","3","4","3","2","1","4","2","1","4","2","13"
"90","2","2","2","2","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","2","4","2","3","4","3","1","1","1","2","4","2","4","2","2","4","3","2","1","2","2","3","2","7"
"91","2","2","1","1","1","1","1","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","2","3","2","4","4","4","1","3","1","3","3","2","4","3","2","3","1","3","2","1","1","2","1","9"
"92","1","1","1","1","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","1","1","1","3","4","1","4","1","1","3","3","1","1","1","2","4","2","3","4","1","3","1","2","4","4","4","12"
"93","2","1","2","1","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","2","1","4","1","3","4","2","1","1","3","1","4","1","3","3","3","1","3","3","3","2","2","2","16"
"94","1","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","1","1","1","2","1","2","1","4","2","1","4","4","4","1","2","3","3","2","1","2","1","3","3","1","3","3","4","4","2","8"
"95","2","1","1","2","1","2","2","2","1","2","2","1","2","2","2","1","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","1","2","1","3","1","4","4","4","1","1","2","4","3","3","4","2","2","3","1","1","2","2","4","10"
"96","2","2","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","2","1","2","4","1","3","4","2","2","4","1","1","1","3","2","4","1","3","1","4","1","4","3","2","2","1"
"97","1","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","2","2","1","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","1","1","1","2","1","2","2","1","1","2","3","2","2","3","1","4","4","4","1","2","3","4","1","2","1","3","1"
"98","2","2","2","2","2","2","1","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","1","1","1","2","1","2","2","1","2","1","2","2","1","1","1","2","1","2","1","3","2","3","3","1","1","3","3","4","1","4","3","4","1","2","1","2","4","3","4","4","4","6"
