"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55"
"87","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","1","2","2","2","1","2","1","3","3","3","2","3","2","1","2","2","1","4","4","2","1","3","1","6","4","1","2","16"
"88","2","1","1","2","2","2","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","1","4","2","3","3","4","1","3","1","1","4","1","3","3","4","3","2","7","8","4","15"
"89","1","2","1","2","1","1","2","1","2","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","4","2","1","4","1","4","3","3","4","2","2","4","4","2","1","3","5","2","4"
"90","1","2","2","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","4","3","1","2","4","4","3","2","2","1","2","1","3","3","3","1","2","6","3","1","4","11"
"91","1","2","1","1","1","2","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","1","1","1","2","1","2","4","4","2","4","4","3","3","1","2","3","1","3","3","1","3","5","1","3","8"
"92","1","2","2","2","1","2","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","4","2","4","4","2","2","1","3","1","1","2","2","1","2","2","4","4","6","4","2","1","6"
"93","1","2","1","1","2","1","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","4","3","1","2","2","1","4","1","1","2","1","2","1","3","4","4","5","3","7","7","16"
"94","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","1","1","1","1","2","4","3","3","4","4","1","1","4","1","1","4","1","4","1","1","7","1","7","4","10"
"95","1","1","2","2","2","2","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","3","1","4","4","3","4","2","1","4","2","2","3","1","4","2","1","3","7","3","6","7","14"
"96","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","2","1","1","1","1","2","2","1","3","3","4","2","4","1","3","1","3","3","3","1","2","3","2","3","1","7","7","2","1","16"
"97","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","1","1","1","3","2","1","1","3","2","2","2","3","1","3","2","1","2","4","2","2","3","1","6","6","16"
"98","2","1","1","1","2","1","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","2","2","1","2","2","1","2","1","2","3","1","4","1","2","1","1","3","3","4","2","3","4","4","1","1","2","3","6","1","1","3"
"99","2","1","1","1","1","2","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","1","1","1","1","1","1","1","2","2","1","1","1","1","4","2","3","3","4","1","4","2","3","4","1","1","4","4","4","1","6","7","6","5","3"
"100","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","1","2","2","2","1","2","3","3","2","1","2","1","4","2","4","3","3","3","1","1","1","4","2","2","4","4","8","10"
"101","1","2","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","4","3","2","2","4","2","1","4","3","1","1","1","4","2","2","3","3","6","2","2","9"
"102","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","3","2","3","1","1","4","2","4","1","3","4","4","1","1","2","3","2","4","3","1","6","15"
"103","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","2","1","2","1","2","2","2","2","1","4","3","3","3","3","1","4","3","1","2","4","4","1","1","4","4","1","8","12"
"104","1","1","1","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","2","2","1","2","2","1","2","3","4","1","1","3","2","3","3","2","4","2","3","4","4","2","4","6","6","7","4","4"
"105","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","3","3","2","2","2","3","3","3","1","1","4","3","2","4","4","2","1","8","5","5","1","15"
"106","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","2","4","3","3","1","4","4","2","3","1","2","1","4","4","4","6","7","6","8"
"107","2","2","1","2","1","2","2","2","1","1","2","2","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","1","2","4","1","2","3","4","2","3","4","2","1","2","4","2","3","3","5","1","5","3","2"
"108","2","2","2","1","2","1","2","1","2","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","3","4","3","4","2","3","4","1","3","4","2","2","1","3","3","3","3","6","2","4","5","12"
"109","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","1","4","2","1","2","3","1","3","4","3","3","1","3","1","2","2","3","8","7","8","6","11"
"110","1","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","3","4","3","2","3","4","4","2","1","4","1","2","3","2","1","1","1","8","2","2","6","4"
"111","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","2","1","2","2","1","2","1","2","4","2","2","2","1","3","1","2","1","3","2","4","3","4","2","3","2","7","2","7","2","13"
"112","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","1","3","3","2","3","2","1","3","1","4","1","4","1","2","2","3","4","2","5","6","8","1"
"113","2","2","2","2","1","1","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","2","1","2","2","2","1","4","1","1","2","2","2","2","1","3","4","4","3","2","1","1","1","2","8","7","7","5","1"
"114","2","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","3","4","1","3","4","3","3","2","4","4","2","4","2","1","4","4","4","3","5","2","4","14"
"115","2","1","1","2","2","2","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","4","1","3","2","4","4","2","3","1","2","3","1","2","2","3","4","2","7","5","4","5","2"
"116","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","3","2","1","3","2","1","2","1","1","1","4","2","3","3","2","4","4","1","1","8","5","8"
"117","2","1","1","2","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","1","2","2","1","1","1","2","4","1","3","1","3","1","1","1","3","2","3","4","3","3","3","2","8","1","2","8","7"
"118","1","1","2","1","1","2","1","2","2","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","4","1","1","4","4","1","2","3","3","1","3","2","2","1","1","4","6","1","4","7","15"
"119","2","2","2","2","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","8","8","8","8","16"
