"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67"
"42","2","2","1","2","1","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","2","2","1","2","2","1","2","1","2","3","1","4","1","3","3","4","1","3","3","3","3","1","2","4","6","5","6","3","4"
"43","2","2","2","1","1","1","1","1","2","1","2","1","1","1","2","1","2","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","3","4","1","3","2","2","4","4","1","4","2","3","4","1","2","1","8","6","1","1"
"44","2","2","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","1","2","2","2","2","1","1","2","2","2","2","1","1","4","1","2","2","3","1","4","3","3","2","4","3","2","1","3","2","1","5","7"
"45","2","2","1","1","2","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","2","2","1","1","2","2","4","3","4","2","4","3","1","2","1","3","3","2","4","3","1","2","4","5","2","1"
"46","2","1","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","1","2","2","1","3","2","1","3","4","4","4","1","1","4","3","2","4","1","8","5","5","2","7"
"47","2","1","1","1","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","2","2","1","4","2","2","1","4","2","1","1","4","1","3","3","1","2","4","8","2","4","1","5"
"48","2","2","2","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","2","3","1","3","3","2","2","1","3","2","3","2","4","3","1","7","2","8","1","4"
"49","1","1","2","2","2","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","1","1","1","2","1","1","3","2","3","4","1","1","1","4","4","1","3","2","2","4","4","4","2"
"50","2","1","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","2","1","2","1","1","1","1","2","2","1","2","2","2","1","2","2","2","1","3","4","3","2","4","2","2","1","2","3","3","1","3","4","2","7","3","5","7","3"
"51","2","2","1","2","1","1","1","1","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","2","4","1","1","3","1","3","3","2","1","4","4","1","3","2","1","6","5","7","5"
"52","2","1","1","1","1","2","2","1","1","2","2","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","4","1","3","3","3","1","2","4","1","4","4","2","3","1","4","5","2","7","4","7"
"53","1","2","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","2","1","2","2","1","2","2","2","1","2","1","3","2","4","3","2","4","2","2","1","2","2","2","2","8","7","3","6","4"
"54","1","1","1","1","2","1","1","1","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","1","2","4","1","3","4","2","3","2","4","3","1","8","8","1","6","7"
"55","2","1","2","1","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","2","2","1","2","4","2","4","2","1","3","1","1","4","1","1","1","1","1","4","5","4","6","4"
"56","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","1","2","2","4","4","3","1","2","3","1","2","2","4","4","2","3","1","4","6","8","2","7","4"
"57","2","1","1","2","2","1","2","2","1","2","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","2","2","2","4","4","3","4","1","2","2","3","4","2","1","3","6","8","7","5","3"
"58","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","2","1","2","4","3","1","2","3","3","3","1","1","1","3","1","3","4","2","5","8","3","5","6"
"59","2","2","2","1","1","1","1","1","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","1","2","2","3","3","4","1","1","1","3","1","4","1","1","2","2","2","2","4","8","1","4","3"
"60","2","1","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","4","4","2","1","2","4","2","1","3","3","1","2","2","2","2","2","3","7","2","6"
"61","1","1","1","1","2","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","3","4","1","3","1","1","1","4","4","1","3","4","2","1","3","2","7","5","3","4"
"62","1","1","2","1","1","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","2","2","1","4","3","4","2","3","4","4","2","4","2","2","1","2","3","4","1","3","6","4","4"
"63","1","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","2","2","3","4","4","4","3","2","3","1","2","4","3","2","1","2","3","2","4","5"
"64","1","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","2","4","3","4","2","2","4","2","4","3","4","1","4","2","3","8","2","5","3","6"
"65","1","1","1","2","1","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","1","2","2","1","2","4","2","4","2","1","3","1","2","1","1","1","1","1","1","8","3","3","2"
"66","2","2","1","2","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","2","2","4","1","2","3","2","4","1","1","2","2","1","4","3","4","3","8","3","1"
"67","2","2","2","2","2","1","2","2","1","2","2","1","1","1","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","1","1","1","1","2","2","2","1","2","4","1","4","2","2","1","2","2","2","1","1","3","3","3","3","8","1","2","1","2"
"68","1","2","1","1","1","1","2","2","2","2","1","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","2","3","3","2","2","1","1","4","1","4","3","3","1","2","4","2","6","8","5","3"
"69","1","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","2","2","2","4","3","4","1","1","3","3","2","3","4","1","2","5","7","8","7","2"
"70","2","2","1","2","1","1","2","2","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","3","4","4","3","1","2","2","3","1","2","2","4","3","2","1","6","4","4","6","6"
"71","2","1","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","4","4","3","1","1","4","4","2","3","1","1","1","1","1","1","5","7","1","5","1"
"72","1","1","2","1","1","1","1","1","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","1","4","4","2","2","4","2","3","2","4","3","4","2","1","3","7","5","8","4","1"
"73","1","2","2","1","2","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","4","1","3","3","4","2","3","4","4","1","1","1","1","1","1","6","1","8","2","6"
"74","1","1","1","1","2","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","3","1","1","1","3","4","3","2","2","4","2","3","4","1","2","2","2","3","6","6"
"75","1","1","1","2","1","1","1","1","1","2","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","1","1","1","4","3","1","2","4","4","2","1","4","4","2","2","1","4","3","6","7","4","7","7"
"76","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","4","3","3","3","1","3","1","4","2","2","2","3","4","1","2","3","3","4","3","8"
"77","2","2","1","1","2","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","1","1","4","4","1","4","3","4","2","3","4","2","4","3","2","4","1","3","4","2","3","3"
"78","1","2","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","1","1","3","3","2","4","4","2","4","4","2","3","1","3","3","3","3","5","4","1","8","4"
"79","2","2","1","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","2","1","2","4","1","2","4","4","1","4","1","4","2","3","5","3","6","6","8"
"80","1","1","1","1","2","1","1","1","2","2","1","1","2","2","2","1","2","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","2","2","1","2","1","4","3","1","3","2","2","1","3","4","3","2","4","1","5","8","6","7","5"
"81","1","1","2","2","2","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","1","2","2","3","2","1","3","3","3","2","4","3","3","1","1","1","1","1","8","6","2","4","3"
"82","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","4","3","3","3","4","2","1","1","1","2","1","2","3","4","6","6","1","1","8"
"83","1","1","1","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","3","2","4","3","4","3","4","3","3","1","1","2","2","2","2","3","2","8","7","8"
"84","1","1","2","1","1","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","1","2","3","2","3","4","1","4","1","2","2","2","2","6","4","5","8","5"
"85","2","2","1","1","2","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","4","1","1","2","1","1","4","1","2","3","1","4","4","4","4","3","5","8","6","5"
"86","2","1","1","2","2","2","2","1","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","2","2","2","3","2","2","2","2","2","3","4","3","2","3","4","1","2","6","1","1","4","5"
"87","1","2","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","2","3","2","2","1","1","3","3","1","2","3","4","2","1","3","5","2","2","2","8"
"88","1","2","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","1","1","1","2","1","2","4","4","2","1","1","3","3","1","2","2","4","1","4","2","3","1","4","8","4","7"
"89","1","1","1","2","1","1","1","1","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","4","4","4","4","3","3","1","4","1","1","1","3","3","3","3","7","7","7","6","5"
"90","1","1","2","2","2","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","2","2","4","1","1","4","3","4","4","4","3","1","3","4","2","3","4","7","1","4"
"91","2","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","2","2","1","1","4","2","3","3","3","1","2","4","2","3","1","3","4","2","2","1","8","8","2"
"92","2","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","1","1","1","2","1","2","3","1","3","4","2","3","4","3","4","2","2","2","1","4","3","7","6","3","2","5"
"93","2","1","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","3","4","2","2","3","2","4","2","2","1","3","2","4","3","1","4","7","3","4","8"
"94","1","1","1","1","2","2","1","2","2","1","2","1","2","2","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","3","1","3","4","1","3","1","2","3","2","1","2","3","4","8","1","7","3","1"
"95","2","2","2","1","1","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","3","1","1","1","4","3","2","2","3","1","3","4","2","1","3","1","1","4","8","7"
"96","1","2","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","3","2","3","2","1","3","4","1","4","4","4","3","2","4","1","2","1","1","6","1"
"97","2","1","1","1","1","2","1","2","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","3","3","2","1","4","1","3","2","1","3","3","3","3","3","8","5","4","6"
"98","1","1","1","2","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","1","4","1","2","1","4","4","4","2","2","3","3","1","2","4","4","1","2","7","6"
