"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69"
"42","1","2","1","1","1","2","1","1","1","1","1","2","1","2","1","1","2","1","1","1","1","2","1","2","2","2","1","2","1","1","2","1","2","2","2","2","1","2","1","2","1","2","2","2","2","2","2","1","2","2","1","2","1","1","1","2","1","1","1","2","1","1","1","1","2","1","1","1","4"
"43","1","2","2","2","2","1","2","1","2","1","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","1","1","2","1","2","1","1","2","2","1","2","1","2","2","2","2","2","1","1","1","2","2","2","2","1","1","2","2","1","2","1","2","1","1","2","1","1","1","2","2","12"
"44","2","2","1","2","2","1","1","1","2","1","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","1","2","1","2","1","2","2","2","2","1","2","2","2","1","1","2","1","1","1","2","2","2","1","2","2","2","2","1","2","2","2","2","1","1","1","2","1","1","1","1","1","1","5"
"45","1","2","1","1","1","1","1","2","2","2","1","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","1","1","2","1","2","1","1","2","1","2","2","1","2","1","1","2","1","1","1","2","2","2","2","2","1","1","2","2","2","1","1","1","1","1","1","1","2","1","1","2","2","1","11"
"46","1","2","2","2","2","2","1","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","2","2","2","1","1","1","1","2","2","1","2","2","1","1","2","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","2","1","2","1","1","1","10"
"47","2","1","2","1","2","1","2","1","1","1","1","2","1","1","1","1","2","2","2","2","2","1","2","2","2","1","1","2","2","2","2","2","1","2","1","2","1","2","2","2","1","1","1","2","1","1","1","1","1","2","2","1","1","2","2","1","2","1","1","2","1","1","1","2","1","1","1","1","8"
"48","1","2","1","1","2","2","2","2","1","1","2","1","2","2","1","2","2","2","1","2","2","1","1","1","1","2","1","1","1","2","1","2","1","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","2","1","2","1","2","1","1","1","2","1","2","1","1","2","2","1","2","1","2","2","2"
"49","2","2","1","1","2","2","2","1","1","1","1","2","2","2","2","2","1","1","2","1","2","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","2","1","1","1","1","1","2","1","2","1","2","1","2","2","1","2","1","1","1","2","2","2","1","2","1","2","2","2","1","2","2","1","11"
"50","1","1","2","2","1","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","1","2","1","2","1","2","2","2","2","1","1","1","1","2","2","2","1","2","2","2","2","2","1","2","1","2","1","2","1","1","1","2","1","1","1","2","2","2","1","2","1","2","2","2","1","1","2","2","11"
"51","2","2","2","1","1","1","1","1","2","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","1","2","1","2","1","1","2","1","2","2","2","2","2","1","1","1","2","1","1","2","1","1","1","1","2","2","2","1","2","2","2","2","1","2","2","2","1","2","3"
"52","2","2","2","1","1","2","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","1","2","2","2","1","1","2","1","1","2","1","1","1","1","1","1","2","1","1","2","1","1","2","1","2","2","2","2","1","1","1","1","1","2","1","1","2","2","1","2","2","1","2","2","1","2","2","12"
"53","1","1","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","2","1","1","2","2","2","2","2","2","1","2","2","2","2","1","2","1","1","1","2","2","2","1","1","1","2"
"54","2","1","1","2","2","1","2","1","2","2","2","2","2","2","1","1","2","2","1","1","2","1","1","2","1","1","2","2","1","1","2","1","1","1","2","1","2","1","1","2","2","1","1","1","1","2","2","1","2","2","2","2","2","2","1","1","2","1","1","2","2","1","2","2","2","1","1","1","12"
"55","1","2","1","2","2","1","2","1","1","2","1","2","1","1","2","2","2","2","2","2","1","1","2","1","2","1","2","2","1","1","1","1","2","2","1","2","1","1","1","2","2","2","1","1","2","2","2","1","1","1","2","1","1","1","2","1","2","2","2","2","1","2","2","2","1","2","1","2","7"
"56","2","1","2","1","2","2","2","2","2","1","2","2","1","1","2","1","2","2","1","2","1","2","2","1","1","2","2","1","1","1","1","2","2","2","1","1","1","1","1","1","1","2","2","1","1","2","1","1","2","2","1","1","1","1","2","2","2","1","1","1","2","1","2","1","2","1","1","1","5"
"57","2","2","1","2","2","1","1","2","2","1","2","1","2","2","1","1","2","1","1","2","1","1","2","1","2","2","2","2","1","2","2","1","2","1","1","2","1","2","1","2","1","1","2","1","1","1","1","2","1","2","1","1","2","2","1","2","2","1","2","1","1","2","1","1","1","2","1","2","12"
"58","1","1","2","1","2","2","1","2","1","1","1","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","2","2","1","2","1","1","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","2","2","2","2","1","2","2","2","2","1","2","2","2","2","1","2","2","2","1","2","2","4"
"59","2","2","2","2","2","2","1","1","1","1","1","1","2","1","1","1","2","2","1","1","1","1","2","1","1","1","1","1","2","1","2","2","2","2","2","1","1","1","2","2","2","1","2","2","1","2","2","2","2","1","1","1","2","1","2","1","1","1","2","2","2","1","1","1","1","2","1","2","13"
"60","2","2","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","2","2","1","2","2","1","2","1","2","1","1","1","1","2","1","2","2","1","2","1","1","1","1","2","1","1","1","1","1","1","2","1","2","1","2","1","2","2","2","2","1","1","2","2","2","1","1","2","2","2","1","9"
"61","2","1","1","1","2","1","2","2","1","2","2","1","1","2","1","1","2","1","2","2","2","1","2","2","2","2","1","1","1","1","1","1","2","2","2","1","2","1","2","1","1","1","2","2","2","2","2","2","1","1","2","2","1","1","2","1","2","1","1","2","2","1","2","1","2","1","2","2","10"
"62","1","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","2","1","2","1","1","2","1","1","1","1","1","2","1","1","2","2","2","2","1","2","1","1","1","2","1","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","1","2","1","2","4"
"63","2","1","1","2","1","1","2","2","2","2","1","2","1","1","2","2","2","1","1","1","1","1","1","1","2","1","1","1","1","2","2","1","2","2","1","1","2","2","2","2","2","2","2","2","1","1","1","2","2","1","2","1","1","2","2","2","1","2","1","1","2","2","2","1","1","1","1","1","6"
"64","2","1","1","1","1","2","1","2","1","2","1","2","1","2","2","2","2","1","1","1","2","1","2","1","1","2","2","2","2","2","1","2","1","2","2","1","1","2","1","2","1","1","1","1","1","2","2","2","1","1","2","2","1","1","2","2","1","2","1","2","1","1","2","1","1","2","2","1","12"
"65","1","2","2","1","2","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","2","1","1","1","1","1","1","2","1","1","2","1","1","2","1","2","2","2","2","1","2","1","1","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","6"
"66","1","2","2","1","2","2","1","1","1","1","2","1","2","2","1","1","1","2","2","2","2","2","2","2","1","2","2","2","2","1","1","2","1","1","2","2","1","1","1","1","1","1","1","1","2","2","2","1","1","2","2","1","1","2","2","2","1","2","1","1","2","2","2","1","1","2","1","2","6"
"67","1","2","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","2","1","1","1","2","2","1","1","1","2","1","1","1","1","2","1","2","1","1","2","1","1","2","1","2","1","2","2","1","10"
"68","1","2","1","2","2","2","1","2","1","1","2","2","1","1","2","1","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","1","1","2","1","2","1","2","1","2","2","1","2","1","2","1","2","1","1","1","1","2","2","1","7"
"69","1","1","1","2","1","2","1","2","1","2","2","2","2","2","1","2","2","2","2","2","1","1","1","1","2","1","2","1","2","1","2","2","2","2","2","1","1","2","2","1","1","1","1","1","2","1","1","1","2","2","2","2","2","1","1","1","2","2","2","1","2","1","2","1","1","1","2","2","3"
"70","1","2","1","2","1","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","2","2","2","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","2","1","2","1","2","1","2","1","1","2","2","1","2","1","2","2","1","2","2","2","1","1","2","1","1","2","1","1","2","2","9"
"71","2","2","1","1","2","1","1","2","2","2","1","2","1","1","1","2","1","2","1","2","1","1","1","2","1","2","2","1","2","2","2","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","1","1","2","2","1","2","1","1","2","2","2","1","2","2","1","1","1","1","1","1","4"
"72","1","1","2","2","1","1","2","2","1","1","2","2","1","1","1","2","2","2","1","1","1","1","2","2","1","1","1","1","1","2","2","2","1","1","2","2","2","2","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","2","1","1","1","2","1","2","2","2","1","1","1","2","1","2","2"
"73","1","1","1","1","1","1","2","1","2","1","1","2","2","2","2","2","2","1","2","2","1","2","2","1","1","2","1","1","2","1","2","2","2","1","2","2","2","1","1","2","2","1","1","2","1","2","1","2","1","2","2","2","2","2","1","1","1","1","2","2","1","1","1","2","1","1","2","2","5"
"74","2","2","2","1","2","1","2","1","2","1","1","1","1","1","2","1","1","1","1","1","2","2","2","2","1","2","1","2","1","2","1","1","1","1","1","2","2","1","1","2","2","2","2","2","1","2","2","2","1","1","2","2","2","1","1","1","2","2","2","1","2","1","2","1","1","2","2","1","3"
"75","1","1","2","1","2","1","1","2","2","1","1","1","1","2","2","1","2","2","1","1","2","2","1","1","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","2","1","1","2","2","2","2","1","1","2","2","2","2","1","2","1","1","2","1","1","2","2","1","2","1","2","1","2","10"
"76","2","1","2","2","1","2","1","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","2","1","1","2","2","2","2","1","1","2","2","2","2","1","1","2","1","2","1","1","2","1","1","2","1","2","1","2","1","1","1","1","2","2","2","1","1","2","2","4"
"77","2","1","2","2","2","1","2","2","2","2","2","1","2","1","2","2","1","2","2","2","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","1","2","1","2","1","2","1","1","1","1","1","1","2","1","1","1","2","1","1","1","2","1","1","1","2","1","1","1","1","2","2","1","2","4"
"78","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","1","1","2","1","1","1","1","1","2","1","1","1","2","1","1","1","2","1","2","2","1","2","1","2","1","2","1","2","1","2","2","1","1","2","2","1","2","2","1","2","2","2","1","1","2","1","1","2","1","2","2","1","9"
"79","1","1","2","1","1","2","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","2","2","2","2","1","2","1","2","1","1","1","1","2","1","1","1","2","2","1","2","2","2","1","1","1","2","1","2","2","2","1","2","2","2","2","1","1","1","2","1","1","1","2","1","2","5"
"80","1","2","1","2","1","1","1","1","1","2","1","1","2","2","1","2","1","1","2","1","2","1","1","2","2","1","1","2","2","2","2","1","1","1","2","2","2","2","2","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","2","2","2","1","1","1","2","1","2","1","2","2","1","2","5"
"81","2","2","2","1","1","1","2","2","1","1","1","1","2","1","2","1","2","1","2","2","1","1","1","1","1","1","2","2","2","1","1","1","1","2","2","2","2","2","1","1","2","1","2","1","2","1","2","2","2","2","1","2","2","2","1","2","1","2","1","1","2","1","2","2","2","1","1","1","7"
"82","2","2","2","1","1","2","1","1","2","2","2","2","2","1","1","1","2","1","2","1","2","1","1","1","1","1","2","2","1","2","2","2","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","1","2","1","2","1","1","2","1","1","1","2","1","2","1","1","2","1","2","2","7"
"83","2","1","2","2","2","1","1","2","1","1","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","1","2","1","1","1","1","2","1","2","1","2","2","1","1","2","1","1","1","2","2","2","1","2","2","1","1","1","2","1","1","1","2","2","1","1","2","1","1","1","2","2","2","1","8"
"84","2","1","2","2","1","1","1","1","2","2","1","2","1","1","2","1","1","1","2","1","1","2","2","2","2","1","2","2","2","1","2","1","2","1","2","1","1","1","2","1","1","1","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","1","1","2","2","1","2","2","2","1","2"
"85","1","1","1","1","2","2","2","2","2","2","1","1","1","2","1","1","1","1","2","2","1","1","1","2","1","1","1","2","2","2","2","2","1","2","1","1","1","1","1","2","2","2","2","1","2","2","1","2","2","2","1","1","1","2","1","1","1","2","1","2","1","1","2","1","1","2","1","2","3"
"86","1","1","2","1","1","1","1","1","2","2","2","1","1","2","2","2","2","2","1","2","2","1","1","1","1","1","1","2","1","1","1","2","2","1","1","2","1","1","2","2","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","1","2","2","2","2","1","3"
"87","1","1","2","2","2","2","1","1","2","1","1","1","1","1","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","2","1","2","2","2","1","1","2","1","1","1","1","1","1","2","1","1","1","2","2","1","1","1","1","9"
"88","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","2","1","2","2","2","2","2","1","1","2","1","1","1","1","1","2","1","1","2","2","2","2","1","2","1","1","1","2","1","2","2","2","1","2","1","1","2","1","1","1","2","1","2","1","1","2","2","2","1","7"
"89","2","2","2","1","2","2","2","1","1","2","1","2","1","2","2","1","1","2","1","2","1","1","1","1","1","2","2","1","1","1","2","1","1","1","2","1","2","2","2","2","1","2","1","2","2","1","1","2","1","2","2","1","2","2","1","2","2","1","1","2","2","2","2","2","1","2","1","2","13"
"90","1","1","1","2","2","2","1","1","2","2","2","2","1","2","1","2","1","2","1","1","2","2","2","2","2","2","1","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","1","2","1","2","1","1","1","1","1","2","2","2","1","2","1","2","1","1","2","1","2","2","2","2","1","2","7"
"91","1","2","1","2","1","2","1","2","2","2","2","1","2","2","2","2","1","1","1","1","1","2","1","1","1","2","2","1","1","1","1","1","2","1","2","1","2","1","1","1","2","2","2","1","2","2","2","2","2","1","2","1","1","2","2","1","2","1","1","2","1","1","1","2","1","2","1","2","8"
"92","1","1","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","1","1","2","1","1","2","2","1","1","2","2","1","2","2","1","2","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","2","2","1","1","2","1","2","2","1","2"
"93","1","1","1","2","1","1","1","2","2","1","2","1","2","1","1","2","2","1","2","1","2","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","1","1","1","1","2","1","2","1","1","2","2","1","2","1","2","1","2","2","1","2","2","1","1","2","2","2","2","2","1","1","1","1","13"
"94","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","2","2","2","1","1","2","1","2","1","2","1","1","1","2","2","1"
"95","1","1","1","1","2","1","1","1","2","1","2","2","2","1","2","1","1","1","1","2","1","1","2","1","2","1","2","2","2","2","1","2","1","1","2","1","2","2","2","2","1","2","2","2","2","2","2","1","2","1","1","2","1","2","2","2","2","1","1","2","2","2","1","1","2","1","2","2","9"
