"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53"
"60","1","1","1","1","2","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","2","1","1","3","2","3","2","4","3","4","3","4","3","3","1","3","2","8","7","8","2"
"61","1","1","1","2","1","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","1","1","1","4","1","1","2","1","4","3","1","2","4","4","2","1","4","4","6","7","4","7","7","6"
"62","1","1","1","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","4","3","2","1","2","1","4","1","2","1","4","4","4","2","2","4","1","2","7","6","11"
"63","2","1","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","3","4","4","4","1","2","1","2","2","4","4","1","3","3","1","4","4","6","3","6","14"
"64","2","2","2","1","1","2","1","2","1","2","2","2","2","1","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","3","1","2","4","2","2","3","1","3","3","2","2","1","3","2","7","2","8","1","4","10"
"65","2","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","2","4","4","1","3","3","1","1","1","4","3","2","2","3","1","1","1","4","8","7","12"
"66","1","1","1","1","2","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","4","3","1","4","4","3","4","1","3","1","1","1","4","4","1","2","7","5","3","4","12"
"67","2","2","1","2","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","3","2","2","2","1","2","4","1","1","3","1","3","3","2","1","1","6","5","7","5","16"
"68","1","1","1","1","2","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","4","1","2","3","3","2","3","1","3","4","1","3","1","2","3","8","1","7","3","1","5"
"69","1","1","2","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","2","2","2","4","3","1","1","4","4","4","1","4","1","4","1","7","4","2","5","7","7"
"70","1","1","2","2","2","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","1","1","1","1","2","2","4","2","2","1","4","2","4","1","1","4","2","2","3","3","4","2","5","6","5","8","3"
"71","2","2","1","1","2","1","2","2","1","2","2","2","2","1","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","1","1","1","4","1","3","1","4","1","4","4","2","1","3","3","3","3","1","8","6","7","2","4","7"
"72","2","1","1","2","2","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","3","3","2","3","3","3","3","4","4","1","3","3","3","4","1","7","8","1","6","15"
"73","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","2","2","1","1","1","1","3","3","2","1","3","3","1","3","4","1","4","1","3","1","3","8","5","4","4","8","9"
"74","1","1","1","1","2","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","1","4","4","2","2","3","1","1","1","3","4","3","2","2","4","2","2","3","6","6","7"
"75","1","1","2","2","2","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","3","3","3","4","4","2","3","4","3","3","1","1","2","2","1","3","5","1","8","6","6"
"76","2","2","1","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","1","4","1","4","1","4","2","4","4","2","2","3","4","3","2","2","5","3","7","7","5"
"77","2","1","2","2","1","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","1","1","1","1","1","1","1","2","2","1","1","1","1","4","4","1","2","1","4","3","3","4","3","3","1","4","4","5","5","2","3","5","10"
"78","2","1","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","4","4","2","4","1","3","2","3","2","2","4","1","1","1","1","1","2","2","8","4","4"
"79","2","1","1","1","1","2","1","2","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","4","4","1","1","3","1","2","3","3","2","1","4","1","3","2","3","8","5","4","6","3"
"80","1","2","2","2","1","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","3","4","2","3","4","3","2","3","2","1","3","4","1","4","4","2","1","1","6","1","15"
"81","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","2","3","3","1","2","3","3","3","4","3","2","2","3","2","1","2","8","7","3","7","4"
"82","2","2","2","2","2","2","1","2","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","1","1","2","1","1","1","2","4","2","3","1","4","3","4","3","2","7","4","1","3","14"
"83","2","1","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","3","2","3","3","2","3","2","2","2","1","4","3","2","1","3","6","6","8","3","7","3"
"84","2","2","2","1","1","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","3","3","1","3","1","3","4","1","3","2","2","4","4","1","4","1","8","6","1","1","7"
"85","1","2","1","1","1","1","1","1","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","1","2","2","1","3","1","1","2","2","4","2","4","1","2","2","1","4","1","3","6","3","8","1","14"
"86","2","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","1","2","3","2","1","4","3","3","3","1","3","1","4","2","2","3","3","4","3","8","7"
"87","1","2","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","4","4","3","2","2","4","1","2","3","3","2","1","3","4","3","1","5","2","5","1","2"
"88","1","1","1","1","2","2","2","1","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","2","1","2","1","2","3","1","1","2","2","1","1","2","4","1","3","4","2","8","8","1","6","7","10"
"89","1","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","2","2","3","1","4","4","3","3","3","2","4","4","4","3","3","4","4","3","1","5","12"
"90","2","2","2","1","1","2","1","2","2","2","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","1","1","1","2","2","3","2","4","2","2","1","1","1","3","4","3","1","3","7","7","2","8","6","5"
"91","1","1","2","1","1","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","2","2","1","3","3","4","1","2","4","3","4","2","3","4","4","2","4","2","1","3","6","4","4","5"
"92","1","2","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","4","4","2","3","1","4","3","3","3","4","2","1","1","1","6","6","1","1","8","5"
"93","1","1","2","1","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","4","4","2","3","1","1","3","1","4","1","3","1","2","3","1","6","5","3","1","3","13"
"94","1","2","1","2","2","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","1","1","1","2","1","2","1","3","2","4","4","4","4","2","1","1","3","3","1","2","2","1","4","8","4","7","13"
"95","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","1","1","1","2","2","1","2","2","2","1","2","2","2","1","1","4","3","4","4","3","4","3","2","4","2","2","1","2","3","7","3","5","7","3","9"
"96","2","2","2","2","2","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","4","3","2","4","2","1","4","1","2","1","3","3","4","5","1","5","4","4","6"
"97","1","1","2","1","1","2","1","2","2","1","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","1","1","4","2","4","4","1","1","2","2","2","1","1","3","2","4","6","7","8","8","15"
"98","2","2","2","1","1","1","1","1","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","4","3","3","2","4","3","3","4","1","3","2","4","4","1","7","5","5","13"
"99","2","1","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","2","1","2","3","1","4","4","3","1","1","2","1","1","2","3","4","2","3","2","8","2","1","8","6"
"100","2","1","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","2","2","1","2","3","1","2","3","2","4","2","4","2","1","3","1","1","4","4","5","4","6","4","1"
"101","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","1","4","3","3","2","4","3","1","1","4","3","2","6","3","2","6","1","16"
"102","1","2","1","2","2","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","4","2","4","1","1","1","2","2","3","2","2","3","2","2","1","7","3","4","5","4","15"
"103","2","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","1","4","2","3","3","3","1","2","4","2","2","1","8","8","2","9"
"104","2","1","2","2","1","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","2","3","2","3","1","4","4","2","1","2","4","2","1","3","3","2","3","7","2","6","2"
"105","2","2","1","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","1","1","1","1","2","2","1","2","2","3","2","1","1","4","4","3","2","1","1","1","4","8","3","1","7","6","12"
"106","1","1","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","2","4","2","2","2","2","2","4","1","1","4","3","4","4","4","3","4","7","1","4","9"
"107","2","1","1","2","2","1","2","2","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","1","1","1","1","1","1","4","1","4","2","4","3","4","1","1","1","2","1","2","7","1","6","1","7","2"
"108","1","2","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","1","1","1","1","2","2","1","3","3","2","4","4","2","4","4","2","3","5","4","1","8","4","3"
"109","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","1","1","1","1","2","2","2","1","2","1","3","1","2","2","4","1","4","2","2","1","2","2","2","1","8","1","2","1","2","3"
"110","1","1","2","1","1","2","1","2","1","1","1","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","2","1","2","4","2","1","4","2","4","4","1","4","4","3","3","3","1","3","4","3","1","1","2","4"
"111","2","2","1","2","1","1","1","1","2","2","1","2","2","1","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","3","4","1","1","2","3","3","1","1","2","1","1","2","4","3","7","4","7","7","8","1"
"112","2","1","1","1","1","2","1","2","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","2","1","2","1","3","4","3","1","1","3","3","1","4","4","2","3","1","3","3","1","3","5","4","16"
"113","1","2","1","1","1","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","3","1","1","2","4","2","2","3","4","4","4","3","2","3","1","2","3","2","4","5","8"
"114","1","1","2","1","1","1","1","1","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","3","1","3","2","1","1","4","4","2","2","4","2","3","2","4","7","5","8","4","1","12"
"115","2","2","1","2","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","3","4","3","2","1","1","3","1","4","1","1","4","4","1","3","3","2","3","3"
"116","1","1","1","1","2","1","2","2","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","3","2","4","1","4","3","3","4","1","2","2","2","1","1","4","3","7","2","2","2","13"
"117","2","2","1","2","1","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","1","4","2","1","3","2","2","4","1","2","3","2","4","1","1","4","3","8","3","1","6"
"118","1","2","2","2","1","2","2","1","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","4","3","4","1","3","2","2","2","4","3","4","1","1","3","3","5","7","8","7","2","7"
"119","2","2","1","1","2","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","1","1","3","2","1","3","3","4","4","1","4","3","4","2","3","4","2","3","4","2","3","3","15"
"120","1","1","1","1","2","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","2","2","1","2","3","2","4","1","2","1","4","3","1","3","2","2","1","3","5","8","6","7","5","15"
"121","1","1","1","2","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","2","3","1","1","3","4","1","4","2","1","2","3","2","3","4","7","2","1","3","3","16"
"122","2","2","1","1","2","2","2","1","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","2","1","4","1","1","4","1","1","2","1","1","4","1","2","3","3","5","8","6","5","4"
"123","2","2","1","2","1","2","2","1","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","4","1","4","4","2","3","4","4","3","1","2","2","3","1","2","6","4","4","6","6","8"
"124","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","1","1","1","4","1","2","4","3","4","2","3","1","3","2","3","2","4","3","3","6","6","6","2","12"
