"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53"
"1","1","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","1","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","4","2","3","2","3","2","4","4","3","2","3","3","2","4","4","2","4","3"
"2","2","2","2","1","2","1","1","1","2","1","1","2","2","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","3","3","2","1","4","2","3","2","1","4","2","3","2","1","4","2","4","4","1"
"3","1","1","2","1","1","1","2","2","1","2","1","1","2","1","2","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","3","2","3","4","1","3","1","2","1","3","4","4","1","3","4","2","3","2","4"
"4","2","2","2","1","2","1","2","1","1","1","1","2","1","1","1","2","2","2","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","2","1","3","3","4","1","2","4","4","3","3","4","2","2","1","3","1","3"
"5","2","1","1","2","2","1","1","2","1","1","2","2","2","2","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","4","4","4","4","4","1","1","1","1","1","2","2","2","2","2","1","3","3"
"6","2","1","2","1","2","1","1","2","2","2","1","1","1","1","1","1","2","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","3","4","2","2","1","2","1","3","3","4","1","2","4","4","3","2","3","2"
"7","1","2","1","1","2","2","2","1","2","2","1","2","1","1","2","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","4","2","1","3","4","3","4","2","1","3","2","1","4","2","4","3","3"
"8","2","1","1","2","1","2","2","1","2","2","1","1","1","1","1","1","2","2","2","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","4","3","1","1","2","1","2","4","4","3","2","1","3","3","4","2","3","3"
"9","1","1","2","1","2","2","1","1","1","2","2","1","1","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","3","2","4","1","4","1","1","1","4","2","2","4","2","2","1","4","4","2","4"
"10","2","2","1","2","2","2","1","1","1","2","2","1","1","2","1","2","1","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","3","3","1","4","1","4","4","4","1","3","3","1","3","3","4","1","4","3","1"
"11","2","1","2","2","2","1","2","1","1","2","1","2","1","2","1","2","1","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","3","2","3","1","2","4","4","1","2","3","1","3","4","3","1","2","2","4","2"
"12","2","1","2","2","1","1","2","2","2","2","2","2","1","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","3","3","3","3","3","2","2","2","2","2","1","2","1"
"13","1","1","1","1","2","1","2","2","1","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","3","2","1","4","2","1","4","2","1","3","4","3","4","2","1","3","4","2"
"14","2","1","2","2","2","2","1","1","1","1","1","1","2","2","2","1","1","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","1","2","4","4","3","3","4","2","2","1","2","1","3","3","4","2","2","1"
"15","1","2","1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","1","3","3","4","1","4","4","1","3","3","3","1","4","1","4","4","3","3"
"16","2","2","2","2","2","1","2","2","1","2","2","1","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","2","3","4","1","3","4","1","3","4","2","1","2","1","3","4","3","1","3"
"17","1","1","2","2","2","1","1","2","2","1","2","1","2","1","1","2","1","1","2","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","3","1","1","4","2","2","4","2","2","1","4","2","4","1","4","1","3","3","3"
"18","2","1","1","1","2","1","2","1","1","2","2","2","2","1","2","1","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","3","1","3","3","4","1","3","1","4","1","4","4","4","1","3","3","1","4","3"
"19","2","2","2","2","1","1","1","1","1","1","2","1","1","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","1","3","3","4","1","1","3","3","4","1","1","3","3","4","1","4","4","4"
"20","2","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","3","4","1","2","3","1","4","1","2","3","1","4","1","2","3","1","4","4","4"
"21","1","1","1","1","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","3","2","1","2","4","3","3","2","4","3","1","1","4","3","2","4","1","3","2"
"22","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","3","3","2","4","4","4","2","3","2","3","2","4","4","3","2","3","2","4"
"23","1","1","1","2","2","1","2","1","1","1","1","2","1","1","1","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","3","4","2","2","1","4","3","1","1","2","2","1","3","3","4","3","4","2"
"24","1","2","2","2","1","2","1","2","1","2","1","2","1","2","1","2","1","1","2","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","3","4","1","3","4","2","2","3","4","1","3","1","2","1","3","4","2","1","2"
"25","1","1","1","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","4","1","3","4","2","4","1","3","4","2","4","1","3","4","2","3","1","1"
"26","2","2","1","2","1","2","1","2","1","1","1","2","1","1","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","1","2","4","4","3","2","1","3","3","4","4","3","1","1","2","3","1","2"
"27","1","1","1","2","1","1","2","2","1","2","2","1","1","2","1","2","1","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","3","1","3","2","3","2","2","2","3","1","1","3","1","1","2","3","4","2","1"
"28","2","1","2","1","2","2","1","2","1","2","2","2","2","1","1","2","2","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","1","3","4","2","3","4","1","3","4","1","3","4","2","2","3","4"
"29","2","1","1","2","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","3","4","3","1","2","3","4","3","1","2","3","4","3","1","2","1","1","4"
"30","2","2","1","2","1","1","2","2","1","2","1","1","2","1","2","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","3","3","2","1","4","2","4","3","4","2","1","1","4","2","1","3","3","3","1"
"31","2","2","1","1","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","3","4","3","4","2","1","1","4","2","1","3","3","2","1","4","2","1","2","2"
"32","1","1","2","2","2","2","2","2","1","1","2","1","1","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","1","3","1","1","2","3","3","1","1","2","3","3","1","1","2","3","4","1","4"
"33","1","2","1","2","2","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","4","3","4","2","1","3","2","1","4","2","1","4","2","1","3","2","2","1"
"34","2","2","1","1","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","1","4","3","2","4","3","2","4","3","1","2","1","2","4","3","3","1","2"
"35","2","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","3","3","4","3","1","2","2","3","1","2","4","4","1","2","3","1","1","2","3"
"36","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","1","1","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","1","3","4","2","2","1","1","2","4","4","3","4","3","1","1","2","2","3","1"
"37","2","2","2","2","1","2","2","1","2","1","2","1","2","1","1","2","1","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","3","3","3","2","4","4","2","4","4","3","2","4","2","3","2","3","3","2","3"
"38","2","2","2","1","1","2","1","2","2","2","2","1","2","2","1","1","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","2","2","2","2","2","1","1","1","1","1","3","3","3","3","3","4","1","3"
"39","1","1","1","1","1","1","1","1","1","1","2","1","1","1","2","2","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","1","4","2","2","1","4","4","2","2","1","4","4","2","2","1","4","4","1","1"
"40","1","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","2","4","4","3","2","3","3","2","4","4","4","2","3","2","3","4","3","2"
"41","2","1","2","2","2","2","2","1","2","2","1","2","1","1","2","1","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","4","1","3","4","2","1","2","1","3","4","2","3","4","1","3","4","2","2"
"42","2","2","2","2","1","2","1","1","2","1","2","1","2","1","2","2","1","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","2","4","1","4","1","4","2","2","1","4","1","1","4","2","2","2","1","3"
"43","1","1","2","1","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","3","1","3","2","3","2","1","3","2","3","2","1","3","2","3","2","2","1","1"
"44","1","1","1","2","2","2","1","1","1","2","1","1","2","1","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","3","1","4","3","2","4","2","1","2","4","3","3","2","4","3","1","3","2","1"
"45","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","2","4","4","1","3","3","4","4","1","3","3","4","4","1","3","3","1","1","1"
"46","1","2","1","1","2","1","2","1","1","2","1","2","1","2","1","2","1","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","3","3","2","4","3","1","1","4","3","2","4","2","1","2","4","3","2","1","3"
"47","1","1","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","3","1","2","1","3","4","4","1","3","4","2","2","3","4","1","3","1","3","3"
"48","2","2","1","1","2","1","2","2","2","1","2","1","2","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","2","1","3","2","3","2","3","1","1","2","3","2","2","3","1","1","2","1","2"
"49","2","1","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","3","2","4","4","3","2","4","2","3","2","3","3","3","2","4","4","1","4","2"
"50","2","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","3","4","2","3","2","3","4","2","3","2","3","4","2","3","2","3","2","4","4"
"51","2","1","1","1","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","2","3","1","1","2","3","2","2","3","1","1","1","3","2","3","2","4","2","3"
"52","1","1","2","1","2","1","2","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","4","4","4","4","4","3","3","3","3","3","1","1","1","1","1","4","4","3"
"53","1","2","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","3","3","1","1","2","3","1","3","2","3","2","2","2","3","1","1","1","1","3"
"54","1","2","1","1","1","1","2","2","2","2","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","4","4","4","4","2","2","2","2","2","3","3","3","3","3","1","3","4"
"55","1","2","1","1","2","2","1","1","1","1","1","1","2","2","2","1","1","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","4","3","1","1","2","2","1","3","3","4","3","4","2","2","1","2","3","4"
"56","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","1","4","2","2","1","1","4","2","2","1","1","4","2","2","1","4","4"
"57","2","1","2","2","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","4","2","2","1","4","1","1","4","2","2","2","4","1","4","1","4","2","2"
"58","1","2","2","1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","2","4","3","2","1","2","4","3","2","1","2","4","3","1","4","1"
"59","2","2","1","1","2","1","1","2","2","1","2","1","2","1","1","2","1","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","3","4","4","1","3","3","1","3","3","4","1","3","1","4","1","4","3","2","2"
"60","2","1","1","1","1","2","1","2","1","2","1","2","1","2","1","2","1","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","3","1","4","2","1","3","3","2","1","4","2","4","3","4","2","1","2","4","3"
"61","2","1","2","1","2","2","2","2","2","2","1","1","2","2","1","2","2","2","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","4","3","4","2","1","4","3","4","2","1","4","3","4","2","1","1","1","1"
"62","1","2","1","2","2","2","2","2","2","2","1","1","2","2","1","2","2","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","3","4","1","2","1","3","4","1","2","1","3","4","1","4","4"
"63","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","3","3","3","3","3","1","1","1","1","1","4","4","4","4","4","1","3","1"
"64","1","1","2","1","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","3","1","4","3","2","4","1","4","3","2","4","1","4","3","2","4","4","1","1"
"65","1","1","1","2","1","2","1","2","2","2","2","1","2","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","3","3","3","3","4","4","4","4","4","2","2","2","2","2","4","4","2"
"66","1","1","1","1","1","2","1","1","2","1","2","1","2","1","2","2","1","2","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","3","1","4","1","4","1","3","3","4","1","4","4","1","3","3","2","4","2"
"67","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","1","2","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","2","2","2","2","2","4","4","4","4","4","4","1","2"
"68","1","2","1","2","2","1","1","2","2","2","1","1","1","1","1","1","2","2","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","1","3","3","4","3","4","2","2","1","4","3","1","1","2","2","2","3"
"69","2","2","2","1","2","2","1","1","1","2","1","1","2","1","2","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","3","4","1","2","3","1","3","4","3","1","2","2","3","1","2","4","3","3","4"
"70","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","4","2","1","3","1","4","2","1","3","1","4","2","1","3","3","4","4"
"71","1","2","2","1","2","1","1","2","1","1","2","2","2","2","1","1","1","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","4","4","4","4","4","3","3","3","3","3","1","2","2"
"72","2","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","2","4","4","4","4","4","1","1","1","1","1","1","2","4"
"73","2","1","1","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","3","3","2","4","4","3","3","2","4","4","3","3","2","4","4","1","1","4"
"74","2","2","1","1","2","2","2","2","1","1","2","1","1","1","2","2","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","1","2","4","4","3","2","2","4","4","3","2","2","4","4","3","2","4","4","1"
"75","1","2","2","2","2","1","2","1","1","2","2","2","2","1","2","1","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","3","4","2","2","1","4","2","4","1","4","1","1","1","4","2","2","1","1","2"
"76","1","1","1","2","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","3","2","4","1","4","1","2","4","1","4","1","2","4","1","4","1","2","1","4"
"77","2","2","2","1","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","3","3","1","4","1","4","3","1","4","1","4","3","1","4","1","4","2","4","1"
"78","2","1","2","1","1","2","2","1","1","1","2","2","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","3","3","3","3","3","2","2","2","2","2","1","1","1","1","1","1","3","2"
"79","1","1","1","1","1","2","2","1","2","1","2","1","2","1","1","2","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","3","2","2","3","1","1","3","1","1","2","3","1","3","2","3","2","3","3","2"
