"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53"
"61","2","2","2","2","1","1","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","6","7","5","5","8","4","3","7","3","6","3"
"62","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","1","2","2","2","1","2","1","1","1","2","2","1","1","1","1","2","5","1","4","1","7","5","8","6","7","15"
"63","2","1","1","1","2","1","1","1","1","2","1","2","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","4","3","3","8","3","1","8","2","1","3","3"
"64","2","1","2","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","3","6","3","6","3","2","6","8","5","1","13"
"65","2","1","1","1","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","2","1","2","2","4","2","5","3","5","3","1","6","1","16"
"66","2","2","1","2","2","1","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","8","3","2","1","5","7","1","8","1","4","9"
"67","2","2","2","2","2","2","1","1","1","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","5","7","6","2","6","1","7","8","7","2","14"
"68","1","1","1","2","2","1","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","1","1","2","6","7","1","7","1","3","4","6"
"69","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","8","6","3","7","2","4","5","6","3","8","1"
"70","1","1","1","2","2","1","1","2","2","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","6","7","7","6","1","5","1","4","1","8","12"
"71","1","2","2","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","1","1","1","1","1","1","2","2","5","6","5","1","2","3","1","1","1"
"72","1","1","2","1","1","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","7","1","6","5","1","2","8","5","2","8","9"
"73","1","1","1","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","2","1","2","1","3","7","6","8","4","8","8","6","2","4"
"74","2","1","1","1","2","1","2","2","1","1","2","2","1","2","2","1","2","2","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","1","2","2","7","5","6","8","5","5","2","3","3","7","13"
"75","1","2","1","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","4","6","2","2","8","6","4","4","3","7","11"
"76","1","1","2","2","1","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","8","3","4","2","4","2","3","3","3","2","2"
"77","2","2","2","1","1","2","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","2","3","6","2","3","8","2","4","4","8","6"
"78","2","2","2","1","1","2","1","2","2","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","1","2","2","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","5","5","3","2","5","4","8","1","2","4","12"
"79","2","1","1","2","1","1","2","1","2","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","2","2","1","1","2","8","2","2","5","8","7","7","7","7"
"80","1","2","2","2","2","1","2","1","2","2","1","2","1","2","2","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","4","1","8","7","5","5","5","4","6","3","14"
"81","2","2","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","1","1","1","2","1","2","1","1","1","1","3","5","5","1","5","6","3","8","4","11"
"82","2","2","2","2","1","1","1","2","2","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","4","5","2","8","5","6","1","2","13"
"83","1","2","1","1","1","2","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","6","1","4","8","3","6","6","8","7","7","1"
"84","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","2","2","1","6","4","3","4","5","3","6","7","6","2","6"
"85","2","2","1","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","7","1","8","6","8","7","6","2","4","6","2"
"86","1","1","2","2","2","2","1","1","1","2","1","2","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","6","4","1","3","4","6","8","4","8","4","13"
"87","2","1","1","1","1","2","1","2","2","1","1","1","2","1","2","1","1","1","2","2","1","1","1","1","1","2","2","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","8","5","5","3","7","8","6","4","7","3","4"
"88","1","2","1","2","2","2","2","2","1","1","1","1","1","1","1","1","2","2","2","1","2","1","1","1","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","6","3","5","8","4","7","5","1","2","5","7"
"89","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","3","5","7","1","3","3","7","5","3","8","7"
"90","1","2","1","2","1","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","1","2","2","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","2","1","2","2","5","3","3","8","2","7","3","8","5","8"
"91","1","2","1","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","2","2","1","5","1","3","3","1","7","2","7","3","3","16"
"92","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","2","2","1","2","3","8","1","6","1","4","7","2","6","13"
"93","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","4","5","8","6","1","2","3","6","7","4","10"
"94","2","2","2","2","2","2","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","1","2","2","2","1","3","2","4","5","1","5","5","6","4"
"95","1","1","2","1","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","5","2","7","8","1","6","3","6","5","6","6"
"96","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","7","7","7","4","7","2","2","7","1","8"
"97","2","1","1","2","1","1","2","1","2","1","1","1","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","7","7","3","8","6","8","1","6","6","5","11"
"98","2","2","1","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","6","6","4","3","7","4","6","8","6","12"
"99","2","1","1","2","1","1","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","4","1","6","8","4","4","7","7","8","1","5"
"100","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","2","2","1","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","7","7","1","7","3","1","3","1","8","7","4"
"101","2","2","1","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","2","2","1","2","2","1","2","8","4","7","2","7","7","4","5","4","3"
"102","2","2","2","2","2","2","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","3","2","1","8","2","4","2","5","6","4","2"
"103","1","2","1","2","1","1","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","8","4","8","5","4","3","2","2","5","7","12"
"104","2","1","1","2","2","2","1","1","1","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","2","2","7","5","4","8","4","8","3","3","10"
"105","2","1","2","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","2","7","8","4","2","6","6","1","3","5","9"
"106","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","1","1","1","1","2","2","2","1","2","8","4","6","6","5","6","4","5","7","5","3"
"107","2","2","2","2","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","8","8","8","8","8","8","8","8","8","8","16"
"108","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","5","4","4","7","7","2","2","8","2","6","11"
"109","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","3","3","2","4","8","5","2","6","7","5","5"
"110","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","2","2","1","6","5","2","6","2","8","2","5","8","6","14"
"111","2","1","1","2","2","2","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","5","8","2","5","6","4","6","5","1","7","8"
"112","2","2","2","1","1","2","2","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","2","2","1","8","6","1","8","7","5","7","1","1","6","10"
"113","2","2","2","2","1","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","2","1","2","7","8","7","3","6","5","4","7","4","4","1"
"114","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","1","2","2","1","2","6","1","7","4","6","4","5","5","16"
"115","2","1","1","1","1","2","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","1","5","6","7","5","5","1","5","4","8","5","2"
"116","2","1","1","1","2","1","1","1","1","2","1","2","1","2","2","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","6","6","8","2","7","4","1","3","4","1","15"
"117","2","1","2","1","2","2","1","2","2","1","1","1","1","1","1","2","2","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","1","2","1","1","1","6","1","2","7","6","3","8","3","5","5","10"
"118","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","1","2","2","1","5","2","7","3","6","1","7","2","3","2"
"119","2","2","1","1","2","2","2","1","2","2","1","2","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","6","2","6","4","6","2","5","2","3","4","4"
"120","1","2","2","2","2","1","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","6","8","3","1","1","8","4","1","7","1","2"
"121","2","1","1","2","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","6","8","1","2","8","1","2","6","5","3","9"
"122","1","1","1","1","1","1","2","2","1","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","7","6","4","4","4","1","1","5","7","4","16"
"123","1","2","1","1","2","1","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","1","1","1","8","2","1","5","3","2","1","7","4","5","14"
"124","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","5","5","1","1","4","5","6","6","4","2","3"
