"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53"
"1","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","1","4","4","4","3","2","3","2","4","2","1","1","1","3","3","1","4","1","1","1","3","4","1","4","4","3","3","3","1","2","4","7","3"
"2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","2","2","4","1","2","1","2","1","1","4","1","3","3","1","4","3","3","4","1","4","1","3","3","2","3","3","4","3","4","3","2","4","1","5","8"
"3","2","2","2","2","2","2","2","1","1","1","1","1","1","1","2","2","1","2","1","2","4","4","2","1","1","2","1","4","4","4","2","1","2","1","1","3","3","2","2","2","3","2","1","2","1","2","4","2","3","1","4","7","2"
"4","2","2","2","1","1","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","4","3","1","2","1","4","3","1","1","4","2","1","3","1","1","1","1","4","1","1","2","4","2","2","4","4","4","1","4","2","3","4","5"
"5","1","2","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","2","1","2","1","3","3","4","3","3","4","4","4","4","2","3","3","1","3","4","3","4","2","3","1","3","3","4","1","4","2","4","3","2","1","6","1"
"6","2","1","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","4","1","2","2","2","2","4","3","4","1","4","3","3","1","3","3","4","3","1","2","4","3","2","3","4","2","1","3","3","3","3","3","1"
"7","2","1","1","1","1","1","2","2","2","1","2","2","1","2","1","2","2","2","2","1","1","4","3","1","4","2","1","3","3","2","2","3","4","2","1","1","3","4","4","4","3","3","3","3","2","2","4","1","4","2","3","8","3"
"8","1","2","2","1","2","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","4","2","4","2","4","1","4","4","3","3","2","2","2","3","4","1","3","1","1","3","1","1","3","2","2","2","3","4","2","1","3","2","5"
"9","2","2","2","1","1","2","2","1","1","1","1","1","1","1","2","1","2","1","2","2","1","1","1","4","2","3","4","3","2","1","1","2","4","1","2","1","2","4","1","3","4","1","4","4","2","1","4","2","3","1","4","5","3"
"10","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","1","1","1","2","2","1","4","2","1","2","4","2","2","4","2","3","4","3","2","2","2","3","3","3","3","4","2","4","2","1","1","3","1","3","4","2","8","5"
"11","1","1","2","1","1","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","3","4","4","4","4","4","1","3","3","3","1","3","1","3","1","2","1","2","1","3","1","1","4","1","2","1","2","3","4","8","7"
"12","1","1","2","2","2","1","1","1","2","1","2","1","1","1","1","2","2","2","1","2","3","2","3","1","2","3","4","2","1","4","2","4","4","3","1","4","4","2","3","1","3","1","4","4","2","3","1","3","3","3","3","4","5"
"13","2","1","2","2","1","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","4","2","3","4","3","2","3","2","1","1","2","2","4","4","2","2","1","3","4","3","2","3","4","1","4","2","1","2","2","2","2","7","4"
"14","1","2","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","4","1","1","4","1","1","3","1","2","3","4","3","1","2","1","4","2","1","4","2","3","1","1","4","2","2","3","1","3","4","2","6","8"
"15","1","1","2","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","3","1","2","3","3","3","3","3","4","4","4","1","3","2","4","1","1","2","2","4","1","1","2","2","2","3","1","2","2","2","2","8","8"
"16","1","1","2","2","2","1","1","1","1","2","2","2","2","1","1","2","2","2","2","1","3","2","1","4","3","1","1","2","1","4","4","1","2","2","4","3","3","4","1","3","4","3","1","2","3","1","1","1","1","1","1","3","3"
"17","1","1","1","2","1","1","1","1","2","2","1","1","1","1","2","1","2","1","1","1","4","4","3","1","3","4","2","1","3","4","3","2","1","1","2","4","3","1","1","1","4","3","2","3","2","1","3","2","4","3","1","7","8"
"18","2","1","2","1","2","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","3","4","3","3","2","2","4","2","2","3","4","2","2","4","1","1","3","3","2","2","2","4","3","2","4","1","2","3","4","1","2","6","8"
"19","2","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","1","4","3","2","4","1","4","4","2","4","1","1","3","4","1","2","2","3","4","1","4","2","2","3","2","3","1","1","1","1","1","2","6"
"20","2","1","2","1","2","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","1","3","2","4","1","1","3","1","3","4","3","4","4","1","4","3","3","3","1","4","2","2","4","1","2","3","1","4","4","4","4","6","7"
"21","2","1","1","2","2","1","1","1","1","1","1","2","1","2","1","1","1","1","2","2","1","3","2","3","1","2","2","2","2","2","4","2","3","3","4","4","2","4","1","1","1","3","1","1","2","2","4","4","1","3","2","4","2"
"22","2","1","2","2","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","3","3","4","4","2","4","2","3","3","3","4","2","3","4","1","3","1","1","1","1","3","2","4","2","1","3","2","4","3","2","1","1","3"
"23","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","4","2","1","2","2","3","3","1","4","3","3","1","1","3","3","2","3","2","2","4","2","4","4","3","1","1","4","4","1","3","2","2","3"
"24","1","2","2","1","2","1","1","1","2","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","3","2","3","3","2","4","1","4","4","2","1","3","3","1","2","1","1","3","4","1","4","4","4","3","2","4","1","2","6"
"25","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","3","3","2","2","1","2","3","1","3","1","3","4","4","4","1","3","2","1","4","3","4","2","1","3","4","3","1","3","4","2","7","1"
"26","2","1","2","2","1","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","2","1","4","2","1","3","1","1","4","2","3","1","4","4","2","3","2","1","1","3","1","3","2","4","3","2","2","3","4","1","2","8","5"
"27","2","2","2","1","1","2","1","2","2","1","2","1","1","1","2","1","2","1","1","1","4","3","3","3","4","2","2","1","1","4","4","4","1","4","4","2","2","2","3","3","1","2","3","4","1","2","4","3","2","4","1","3","3"
"28","1","1","1","1","2","1","2","2","2","1","2","2","2","1","2","2","1","2","2","1","4","3","4","2","3","2","4","4","2","4","3","2","4","1","2","2","1","3","2","2","1","1","1","3","3","3","3","1","3","4","2","4","3"
"29","2","1","1","2","2","2","1","2","2","1","2","2","1","2","2","2","1","1","2","2","2","2","1","3","4","4","3","3","4","4","2","2","4","3","3","1","2","2","4","3","4","2","1","2","3","3","3","2","4","3","1","6","1"
"30","1","1","1","1","2","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","4","3","2","3","2","4","1","4","2","4","1","3","2","4","3","1","2","1","4","4","2","3","4","1","2","1","3","3","1","2","4","3","5"
"31","1","1","2","1","1","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","3","1","4","2","2","1","2","3","4","4","2","4","1","3","1","2","2","4","4","2","2","3","3","4","3","1","1","4","4","4","4","7","2"
"32","1","1","1","1","2","2","1","2","2","1","2","2","2","1","1","1","1","2","1","2","2","4","1","1","4","1","3","3","3","3","4","4","2","4","3","4","1","3","1","4","1","3","2","4","1","1","4","2","3","1","4","4","4"
"33","2","2","1","1","2","1","1","1","1","2","2","1","1","1","2","1","2","2","1","2","4","4","4","3","4","3","1","3","1","2","3","2","3","2","4","3","1","3","4","1","3","1","1","4","4","1","1","4","4","4","4","2","1"
"34","1","1","2","2","2","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","4","3","3","1","4","3","4","2","1","1","3","3","3","2","4","3","2","3","3","1","4","2","2","4","2","1","4","4","4","4","5","3"
"35","2","1","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","3","4","3","4","2","1","1","1","3","1","3","4","1","2","1","2","2","4","2","3","1","1","2","2","4","4","3","3","1","2","4","4","1"
"36","1","2","2","2","1","2","1","2","2","1","2","1","2","2","1","2","2","2","2","1","4","1","3","1","4","3","2","1","2","3","2","2","3","3","4","3","1","3","2","4","4","3","4","2","3","4","3","3","1","2","4","5","2"
"37","2","1","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","1","2","2","2","2","3","1","1","1","3","4","1","2","3","1","1","4","2","1","4","3","2","4","4","1","1","4","2","4","2","4","3","2","1","3","2"
"38","2","2","2","1","1","1","2","2","2","1","2","1","1","1","1","2","2","1","2","2","2","4","2","4","3","1","1","2","4","3","3","2","3","1","1","4","2","2","4","1","1","4","4","3","3","4","3","4","2","1","3","3","4"
"39","2","2","1","2","1","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","3","2","4","4","1","3","2","3","2","4","1","2","1","2","3","4","3","3","2","4","3","2","2","3","4","2","2","1","2","3","4","3","5"
"40","1","2","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","3","3","3","1","1","4","4","2","4","3","3","4","2","1","3","3","2","4","4","4","3","1","2","1","3","2","1","2","2","2","2","2","3"
"41","1","1","1","2","1","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","2","3","2","2","4","3","1","2","2","3","4","4","3","4","3","2","3","1","2","3","4","1","1","4","4","3","4","1","4","2","3","7","7"
"42","2","1","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","4","2","3","3","3","1","2","1","4","3","1","4","3","2","2","1","4","4","4","2","1","2","1","1","4","3","4","2","3","1","4","1","5"
"43","1","2","1","1","1","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","3","4","4","2","1","2","2","3","1","3","3","4","3","1","3","1","4","2","3","3","2","3","1","1","2","4","1","1","1","1","1","5","8"
"44","2","2","1","2","1","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","1","1","3","2","3","2","4","4","3","3","4","1","1","2","3","1","4","1","3","4","4","2","4","2","3","2","1","4","4","4","4","4","4"
"45","2","1","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","2","2","1","1","4","1","3","1","3","1","4","2","4","3","4","1","1","4","1","1","1","2","3","3","4","3","1","3","1","1","3","3","3","3","1","4"
"46","1","2","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","1","3","1","1","2","1","1","4","4","4","4","2","1","4","2","3","4","2","4","1","2","1","2","2","4","2","2","2","1","4","3","5","7"
